Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:05.602000,Audio File 17.mp3,-0.029757439359839877,-0.04931232808202046,Red
0:01:08.737000,Audio File 17.mp3,-0.0797699424856213,0.2257564391097775,Yellow
0:01:08.886000,Audio File 17.mp3,-0.0797699424856213,0.2257564391097775,Yellow
0:01:09.648000,Audio File 17.mp3,-0.0797699424856213,0.4233058264566141,Yellow
0:01:34.273000,Audio File 17.mp3,-0.08977244311077759,0.6383595898974745,Yellow
0:01:34.663000,Audio File 17.mp3,-0.08977244311077759,0.6383595898974745,Yellow
0:01:35.282000,Audio File 17.mp3,-0.08227056764191043,0.7633908477119278,Yellow
0:02:47.475000,Audio File 17.mp3,-0.11227806951737929,0.7108777194298577,Yellow
0:02:47.965000,Audio File 17.mp3,-0.10977744436109016,0.5733433358339586,Yellow
0:02:48.583000,Audio File 17.mp3,-0.11977994498624644,0.36079019754938724,Yellow
