Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:04.235000,Audio File 17.mp3,0.3174348475626625,-0.5910031538759476,Blue
0:00:05.234000,Audio File 17.mp3,0.20898577989265754,-0.37631826481491726,Blue
0:00:06.217000,Audio File 17.mp3,0.038565816411221254,0.08182371493387919,Green
0:00:17.454000,Audio File 17.mp3,-0.02119183312123063,0.336347037016544,Yellow
0:00:25.585000,Audio File 17.mp3,-0.027831571958169654,0.5842306202622696,Yellow
0:00:52.952000,Audio File 17.mp3,-0.1362806396281746,0.7723565539755437,Yellow
0:01:16.683000,Audio File 17.mp3,-0.18718530404470757,0.6572677474685993,Yellow
0:01:17.919000,Audio File 17.mp3,-0.13185414707021526,0.5266862170087976,Yellow
0:01:33.017000,Audio File 17.mp3,-0.2026780279975655,0.7457975986277872,Yellow
0:01:34.284000,Audio File 17.mp3,-0.31334034194655014,0.7812095390914624,Yellow
0:01:35.100000,Audio File 17.mp3,-0.14070713218613395,0.9383500248990206,Yellow
0:02:32.987000,Audio File 17.mp3,-0.2048912742765452,0.6063630830520663,Yellow
0:02:35.350000,Audio File 17.mp3,-0.12964090079123558,0.4757815525922646,Yellow
0:02:41.868000,Audio File 17.mp3,-0.12078791567531666,0.6351352846788025,Yellow
0:02:43.168000,Audio File 17.mp3,-0.11857466939633698,0.7435843523488075,Yellow
0:02:43.784000,Audio File 17.mp3,-0.11857466939633698,0.8476069274608531,Yellow
0:02:44.333000,Audio File 17.mp3,-0.09422896032756034,0.9228573009461625,Yellow
0:03:31.718000,Audio File 17.mp3,-0.012338848005311709,0.9250705472251426,Yellow
0:03:42.101000,Audio File 17.mp3,-0.012338848005311709,0.7170253970010514,Yellow
0:03:44.234000,Audio File 17.mp3,0.01864659990040396,0.537752448403696,Green
