Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.933000,Audio File 17.mp3,-0.11683817912191619,0.48033972947467785,Yellow
0:00:36.649000,Audio File 17.mp3,-0.148294611962432,0.6690783265177731,Yellow
0:00:39.165000,Audio File 17.mp3,-0.23592324630386918,0.5005617220150094,Yellow
0:01:05.349000,Audio File 17.mp3,-0.22019502988361128,0.5926841324765202,Yellow
0:01:25.966000,Audio File 17.mp3,-0.28984855974475354,0.38821731901316703,Yellow
0:01:33.533000,Audio File 17.mp3,-0.07639419404125292,0.4286613040938303,Yellow
0:01:33.965000,Audio File 17.mp3,-0.0741473059812161,0.6578438862175888,Yellow
0:02:10.682000,Audio File 17.mp3,-0.11094009796431936,0.5140430503752305,Yellow
0:02:17.782000,Audio File 17.mp3,-0.06824922482361928,0.5769559160562623,Yellow
0:02:18.933000,Audio File 17.mp3,-0.06600233676358247,0.7297443041387681,Yellow
0:02:41.268000,Audio File 17.mp3,-0.086224329303914,0.7949040578798368,Yellow
0:02:41.832000,Audio File 17.mp3,-0.11992765020446683,0.8757920280411633,Yellow
0:02:42.365000,Audio File 17.mp3,-0.06150856064350885,0.9094953489417161,Yellow
0:02:42.849000,Audio File 17.mp3,-0.0030894710825506433,0.9499393340223792,Yellow
0:03:14.766000,Audio File 17.mp3,0.019379409517817914,0.5185368264953041,Green
0:03:15.616000,Audio File 17.mp3,0.014885633397744069,0.3410326697523931,Green
0:03:43.131000,Audio File 17.mp3,0.050835842358333716,0.6173999011369256,Green
0:03:44.232000,Audio File 17.mp3,0.05308273041837053,0.45337707275423567,Green
0:03:45.049000,Audio File 17.mp3,0.05982339459848118,0.34777333393250376,Green
0:03:45.582000,Audio File 17.mp3,0.05982339459848118,0.24216959511077185,Green
