Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.222000,Audio File 6.mp3,0.028739002932551383,0.062475073313783325,Green
0:00:05.522000,Audio File 6.mp3,-0.06979472140762466,0.21965982404692097,Yellow
0:00:29.107000,Audio File 6.mp3,-0.1331378299120234,0.4237653958944285,Yellow
0:00:49.656000,Audio File 6.mp3,-0.12844574780058648,0.5621818181818186,Yellow
0:00:50.638000,Audio File 6.mp3,-0.19882697947214067,0.6607155425219946,Yellow
0:01:46.856000,Audio File 6.mp3,-0.3020527859237536,0.8099706744868036,Yellow
0:01:48.455000,Audio File 6.mp3,-0.3724340175953078,0.8639296187683283,Yellow
0:01:51.438000,Audio File 6.mp3,-0.5366568914956011,0.901466275659824,Yellow
0:02:08.005000,Audio File 6.mp3,-0.43108504398826974,0.5753665689149559,Yellow
0:02:08.908000,Audio File 6.mp3,-0.4639296187683284,0.46510263929618767,Yellow
0:02:11.540000,Audio File 6.mp3,-0.5390029325513196,0.5002932551319648,Yellow
0:02:12.203000,Audio File 6.mp3,-0.5671554252199413,0.6246334310850439,Yellow
0:02:13.120000,Audio File 6.mp3,-0.6140762463343108,0.7372434017595308,Yellow
0:02:14.589000,Audio File 6.mp3,-0.639882697947214,0.8498533724340174,Yellow
0:02:26.590000,Audio File 6.mp3,-0.6938416422287389,0.8568914956011731,Yellow
