Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.584000,Audio File 6.mp3,0.02383758866741026,-0.16382159169841493,Blue
0:00:02.852000,Audio File 6.mp3,-0.04772779894335821,0.044559978109410814,Yellow
0:00:09.134000,Audio File 6.mp3,-0.06456671367530364,0.31398261382053927,Yellow
0:00:12.551000,Audio File 6.mp3,-0.21401208192132026,0.3329263928939781,Yellow
0:00:14.616000,Audio File 6.mp3,-0.3802963648992823,0.3350312572354712,Yellow
0:00:24.984000,Audio File 6.mp3,-0.47291039592498263,0.40449178050474655,Yellow
0:00:25.170000,Audio File 6.mp3,-0.47291039592498263,0.40449178050474655,Yellow
0:01:01.837000,Audio File 6.mp3,-0.5192174114378328,0.6023490286051063,Yellow
0:01:11.734000,Audio File 6.mp3,-0.4834347176324486,0.7538992611926161,Yellow
0:01:48.850000,Audio File 6.mp3,-0.4834347176324486,0.8570376139257823,Yellow
0:01:49.012000,Audio File 6.mp3,-0.4834347176324486,0.8570376139257823,Yellow
