Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:03.563000,Audio File 6.mp3,0.35807813585591375,-0.13487609783906085,Blue
0:00:05.162000,Audio File 6.mp3,-0.14964459408903852,0.14837974097233353,Yellow
0:00:07.183000,Audio File 6.mp3,-0.48456344752641056,0.1893538560205228,Yellow
0:00:13.098000,Audio File 6.mp3,-0.5736376106746478,0.29802433506137205,Yellow
0:00:18.382000,Audio File 6.mp3,-0.6573673240339909,0.33543548358363173,Yellow
0:00:26.597000,Audio File 6.mp3,-0.7268451712896159,0.40491333083925674,Yellow
0:00:46.049000,Audio File 6.mp3,-0.7339711043414748,0.515365293143071,Yellow
0:00:49.443000,Audio File 6.mp3,-0.7838526357044877,0.5794986906098016,Yellow
0:00:55.916000,Audio File 6.mp3,-0.8141378511748883,0.6507580211283914,Yellow
0:01:28.314000,Audio File 6.mp3,-0.782071152441523,0.7576470169062763,Yellow
0:01:32.194000,Audio File 6.mp3,-0.8462045499082538,0.8164359645841128,Yellow
0:01:46.263000,Audio File 6.mp3,-0.8604564160119718,0.9108545775212442,Yellow
0:01:50.578000,Audio File 6.mp3,-0.9299342632675968,0.982113908039834,Yellow
0:02:05.079000,Audio File 6.mp3,-0.9334972297935263,0.35503179947624397,Yellow
0:02:05.963000,Audio File 6.mp3,-0.9334972297935263,0.2125131384390644,Yellow
0:02:10.746000,Audio File 6.mp3,-0.9228083302157378,0.2606131865391126,Yellow
0:02:11.365000,Audio File 6.mp3,-0.9228083302157378,0.4316355797837279,Yellow
0:02:11.979000,Audio File 6.mp3,-0.9317157465305616,0.5884061069246254,Yellow
0:02:12.512000,Audio File 6.mp3,-0.9334972297935263,0.764772949958135,Yellow
0:02:13.311000,Audio File 6.mp3,-0.9584379954750327,0.8859138118397376,Yellow
0:02:15.595000,Audio File 6.mp3,-0.9655639285268918,0.9357953432027504,Yellow
0:02:33.795000,Audio File 6.mp3,-0.9833787611565392,0.9874583578287282,Yellow
