Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.817000,Audio File 6.mp3,-0.24382446963092108,0.17046207497820398,Yellow
0:00:05.150000,Audio File 6.mp3,-0.31124673060156915,0.3076315024702121,Yellow
0:00:27.450000,Audio File 6.mp3,-0.3298459750072652,0.4006277244986922,Yellow
0:00:47.034000,Audio File 6.mp3,-0.40656785818076135,0.23788433594885205,Yellow
0:00:49.314000,Audio File 6.mp3,-0.46469049694856135,0.30530659691950013,Yellow
0:00:49.850000,Audio File 6.mp3,-0.5042138913106654,0.4029526300494042,Yellow
0:00:51.232000,Audio File 6.mp3,-0.5576867189770415,0.5401220575414123,Yellow
0:00:59.700000,Audio File 6.mp3,-0.5972101133391455,0.6238186573670443,Yellow
0:01:54.567000,Audio File 6.mp3,-0.6283309957924264,0.7066853669939221,Yellow
0:02:04.800000,Audio File 6.mp3,-0.635343618513324,0.4869565217391303,Yellow
0:02:05.433000,Audio File 6.mp3,-0.6517064048620851,0.35605423094904154,Yellow
0:02:08.234000,Audio File 6.mp3,-0.6680691912108462,0.2602150537634407,Yellow
0:02:10.300000,Audio File 6.mp3,-0.8059841047218326,0.30930341280972407,Yellow
0:02:11.032000,Audio File 6.mp3,-0.8457223001402525,0.4168302945301541,Yellow
0:02:11.771000,Audio File 6.mp3,-0.855072463768116,0.550070126227209,Yellow
0:02:12.765000,Audio File 6.mp3,-0.8620850864890135,0.7230481533426834,Yellow
0:02:13.467000,Audio File 6.mp3,-0.8784478728377747,0.8446002805049089,Yellow
