Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:12.672000,4.7.csv,Audio File 4.mp3,0.300263646,-0.306805976,Blue,Audio File 4,126.0480183,1.819346432,127.0984184,0.0,0.009503869,0.0,12.672,0.0,0,5.838280934,0.0,0,0,0.119617225,0.119617225,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:13.551000,4.7.csv,Audio File 4.mp3,0.302704814,0.100869056,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.009503869,0.0,13.551,0.0,0,0,0.0,0,0,0.407675032,0.407675032,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:14.284000,4.2.csv,Audio File 4.mp3,-0.216923796,0.377092099,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.00477149,0.0,14.284,0.0,0,0,0.0,0,0,0.276223043,0.276223043,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:14.334000,4.15.csv,Audio File 4.mp3,-0.051948052,-0.503246753,Red,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,14.334,0.0,0,0,0.0,0,0,-0.880338852,0.880338852,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:14.629000,4.5.csv,Audio File 4.mp3,-0.777419355,-0.401483871,Red,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,14.629,0.0,0,0,0.0,0,0,0.101762882,0.101762882,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:15.020000,4.15.csv,Audio File 4.mp3,-0.038961039,-0.233766234,Red,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,15.02,0.0,0,0,0.0,0,0,0.167717637,0.167717637,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:16.056000,4.15.csv,Audio File 4.mp3,-0.178571429,-0.022727273,Red,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,16.056,0.0,0,0,0.0,0,0,0.211038961,0.211038961,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:16.498000,4.15.csv,Audio File 4.mp3,-0.321428571,0.058441558,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,16.498,0.0,0,0,0.0,0,0,0.081168831,0.081168831,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:16.634000,4.20.csv,Audio File 4.mp3,-0.057855678,0.091104384,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,16.634,0.0,0,0,0.0,0,0,0.032662826,0.032662826,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:17.437000,4.4.csv,Audio File 4.mp3,-0.162337662,0.438311688,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,17.437,0.0,0,0,0.0,0,0,0.347207304,0.347207304,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:17.751000,4.10.csv,Audio File 4.mp3,0.310760668,-0.585343228,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,17.751,0.0,0,0,0.0,0,0,-1.023654917,1.023654917,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:17.931000,4.3.csv,Audio File 4.mp3,-0.127534982,0.296797255,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,17.931,0.0,0,0,0.0,0,0,0.882140484,0.882140484,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:18.022000,4.15.csv,Audio File 4.mp3,-0.279220779,0.178571429,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,18.022,0.0,0,0,0.0,0,0,-0.118225827,0.118225827,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:18.900000,4.3.csv,Audio File 4.mp3,-0.192200607,0.400980762,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,18.9,0.0,0,0,0.0,0,0,0.222409333,0.222409333,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:19.246000,4.5.csv,Audio File 4.mp3,-0.803225806,-0.259548387,Red,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,19.246,0.0,0,0,0.0,0,0,-0.660529149,0.660529149,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:19.352000,4.1.csv,Audio File 4.mp3,0.230622586,0.123112427,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,19.352,0.0,0,0,0.0,0,0,0.382660814,0.382660814,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:19.816000,4.3.csv,Audio File 4.mp3,-0.165256597,0.51773814,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,19.816,0.0,0,0,0.0,0,0,0.394625714,0.394625714,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:22.527000,4.13.csv,Audio File 4.mp3,-0.156374238,-0.19109462,Red,Audio File 4,191.40625,37.73459267,147.8340955,0.518518519,0.085083198,24.10853254,22.527,65.35823171,65.35823171,8.892855971,51.85185185,51.85185185,51.85185185,-0.70883276,0.70883276,Large Change (>15%),Increase in Tempo → Decrease in Arousal,1.0,1.0
000:00:22.971000,4.9.csv,Audio File 4.mp3,0.290202825,-0.3492006,Blue,Audio File 4,191.40625,37.73459267,169.6201728,0.0,0.159238278,0.0,22.971,0.0,0,-54.2984967,0.0,0,0,-0.158105981,0.158105981,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:23.038000,4.4.csv,Audio File 4.mp3,-0.188311688,0.558441558,Yellow,Audio File 4,191.40625,0.0,191.40625,0.0,0.159238278,0.0,23.038,0.0,0,0,0.0,0,0,0.907642159,0.907642159,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:23.517000,4.9.csv,Audio File 4.mp3,0.22811352,-0.010296476,Blue,Audio File 4,126.0480183,37.73459267,169.6201728,-0.341463415,0.148310161,-136.4472478,23.517,-65.35823171,65.35823171,-284.858555,-34.14634146,34.14634146,34.14634146,-0.568738035,0.568738035,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.0,0.0
000:00:23.910000,4.8.csv,Audio File 4.mp3,0.466362166,-0.392235227,Blue,Audio File 4,126.0480183,37.73459267,147.8340955,0.0,0.159238278,0.0,23.91,0.0,0,347.1940148,0.0,0,0,-0.381938751,0.381938751,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:23.938000,4.13.csv,Audio File 4.mp3,-0.095414789,0.148157964,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.159238278,0.0,23.938,0.0,0,0,0.0,0,0,0.540393191,0.540393191,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:24.394000,4.5.csv,Audio File 4.mp3,-0.809677419,-0.114387097,Red,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.085083198,0.0,24.394,0.0,0,0,0.0,0,0,-0.262545061,0.262545061,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:24.473000,4.13.csv,Audio File 4.mp3,-0.095414789,0.301881792,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,24.473,0.0,0,0,0.0,0,0,0.416268888,0.416268888,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:24.665000,4.8.csv,Audio File 4.mp3,0.371205633,-0.104862499,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,24.665,0.0,0,0,0.0,0,0,-0.40674429,0.40674429,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:25.158000,4.5.csv,Audio File 4.mp3,-0.838709677,0.011419355,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,25.158,0.0,0,0,0.0,0,0,0.116281854,0.116281854,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:25.449000,4.8.csv,Audio File 4.mp3,0.237986488,0.136835094,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,25.449,0.0,0,0,0.0,0,0,0.125415739,0.125415739,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:25.468000,4.10.csv,Audio File 4.mp3,0.255102041,-0.014842301,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,25.468,0.0,0,0,0.0,0,0,-0.151677394,0.151677394,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:26.125000,4.5.csv,Audio File 4.mp3,-0.877419355,0.104967742,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,26.125,0.0,0,0,0.0,0,0,0.119810042,0.119810042,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:26.313000,4.19.csv,Audio File 4.mp3,0.156967093,0.364515184,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,26.313,0.0,0,0,0.0,0,0,0.259547442,0.259547442,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:26.356000,4.17.csv,Audio File 4.mp3,0.177316622,-0.518820629,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,26.356,0.0,0,0,0.0,0,0,-0.883335813,0.883335813,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:26.510000,4.17.csv,Audio File 4.mp3,0.177316622,-0.518820629,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,26.51,0.0,0,0,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:26.834000,4.17.csv,Audio File 4.mp3,0.193753852,-0.342120403,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,26.834,0.0,0,0,0.0,0,0,0.176700226,0.176700226,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:27.031000,4.8.csv,Audio File 4.mp3,0.196117613,0.264344847,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,27.031,0.0,0,0,0.0,0,0,0.60646525,0.60646525,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:27.162000,4.5.csv,Audio File 4.mp3,-0.812903226,0.185612903,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,27.162,0.0,0,0,0.0,0,0,-0.078731944,0.078731944,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:27.427000,4.17.csv,Audio File 4.mp3,0.169098007,-0.144873639,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,27.427,0.0,0,0,0.0,0,0,-0.330486542,0.330486542,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:30.315000,4.17.csv,Audio File 4.mp3,0.218409698,0.101684816,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,30.315,0.0,0,0,0.0,0,0,0.246558455,0.246558455,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:30.467000,4.7.csv,Audio File 4.mp3,0.310028318,0.310809491,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,30.467,0.0,0,0,0.0,0,0,0.209124675,0.209124675,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:30.814000,4.5.csv,Audio File 4.mp3,-0.790322581,0.240451613,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,30.814,0.0,0,0,0.0,0,0,-0.070357878,0.070357878,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:30.974000,4.17.csv,Audio File 4.mp3,0.210191083,0.241401274,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,30.974,0.0,0,0,0.0,0,0,0.000949661,0.000949661,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:31.717000,4.6.csv,Audio File 4.mp3,0.259890444,-0.214751286,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,31.717,0.0,0,0,0.0,0,0,-0.45615256,0.45615256,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:33.184000,4.3.csv,Audio File 4.mp3,-0.165256597,0.614736577,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,33.184,0.0,0,0,0.0,0,0,0.829487864,0.829487864,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:33.482000,4.7.csv,Audio File 4.mp3,0.292940143,0.498779416,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,33.482,0.0,0,0,0.0,0,0,-0.115957161,0.115957161,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:34.269000,4.12.csv,Audio File 4.mp3,0.003834875,-0.071802391,Blue,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,34.269,0.0,0,0,0.0,0,0,-0.570581807,0.570581807,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:34.765000,4.14.csv,Audio File 4.mp3,-0.162099281,0.096897229,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,34.765,0.0,0,0,0.0,0,0,0.16869962,0.16869962,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:34.885000,4.12.csv,Audio File 4.mp3,-0.070606813,0.15377848,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,34.885,0.0,0,0,0.0,0,0,0.056881251,0.056881251,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:35.271000,4.4.csv,Audio File 4.mp3,-0.094155844,0.613636364,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,35.271,0.0,0,0,0.0,0,0,0.459857884,0.459857884,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:35.464000,4.6.csv,Audio File 4.mp3,0.215625519,0.099529685,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,35.464,0.0,0,0,0.0,0,0,-0.514106678,0.514106678,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:35.516000,4.2.csv,Audio File 4.mp3,-0.209911173,0.538382422,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,35.516,0.0,0,0,0.0,0,0,0.438852737,0.438852737,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:35.547000,4.14.csv,Audio File 4.mp3,-0.112515972,0.377233633,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,35.547,0.0,0,0,0.0,0,0,-0.161148789,0.161148789,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:35.619000,4.1.csv,Audio File 4.mp3,0.268750314,0.335825014,Green,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,35.619,0.0,0,0,0.0,0,0,-0.041408619,0.041408619,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:36.400000,4.12.csv,Audio File 4.mp3,-0.097676517,0.322964133,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,36.4,0.0,0,0,0.0,0,0,-0.012860881,0.012860881,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:36.883000,4.3.csv,Audio File 4.mp3,-0.168849132,0.686587272,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,36.883,0.0,0,0,0.0,0,0,0.363623139,0.363623139,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:38.299000,4.5.csv,Audio File 4.mp3,-0.848387097,0.308193548,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,38.299,0.0,0,0,0.0,0,0,-0.378393723,0.378393723,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:39.016000,4.12.csv,Audio File 4.mp3,-0.289420257,0.566591473,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,39.016,0.0,0,0,0.0,0,0,0.258397925,0.258397925,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:39.223000,4.5.csv,Audio File 4.mp3,-0.858064516,0.395290323,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,39.223,0.0,0,0,0.0,0,0,-0.17130115,0.17130115,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:39.851000,4.12.csv,Audio File 4.mp3,-0.262350553,0.665847056,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,39.851,0.0,0,0,0.0,0,0,0.270556734,0.270556734,Small Change (0-5%),No Change,0.5,0.3970588235140216
000:00:40.533000,4.5.csv,Audio File 4.mp3,-0.85483871,0.58883871,Yellow,Audio File 4,126.0480183,0.0,126.0480183,0.0,0.0,0.0,40.533,0.0,0,0,0.0,0,0,-0.077008346,0.077008346,Small Change (0-5%),No Change,0.5,0.3970588235140216
