Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:04.069000,10.14.csv,Audio File 10.mp3,0.177355684,-0.742204932,Blue,Audio FIle 10,133.9285714,0.0,0.0,0.0,0.0,0.0,4.069,7.880553136,7.880553136,,0.0,0,0,-0.011688803,0.011688803,Small Change (0-5%),No Change,0.6779466220328092,0.4567901234650613
000:00:04.121000,10.2.csv,Audio File 10.mp3,0.252710753,-0.762016062,Blue,Audio FIle 10,133.9285714,0.0,133.9285714,0.0,0.0,0.0,4.121,0.0,0,0,0.0,0,0,-0.019811131,0.019811131,Small Change (0-5%),No Change,0.4875881091039781,0.4567901234650613
000:00:04.320000,10.1.csv,Audio File 10.mp3,0.26300494,-0.603777972,Blue,Audio FIle 10,133.9285714,0.0,133.9285714,0.0,0.0,0.0,4.32,0.0,0,0,0.0,0,0,0.158238091,0.158238091,Small Change (0-5%),No Change,0.4875881091039781,0.4567901234650613
000:00:04.822000,10.10.csv,Audio File 10.mp3,0.248628484,-0.795896423,Blue,Audio FIle 10,130.8139535,1.798225506,132.8903654,-0.023255814,0.004510549,-6.204418208,4.822,-3.11461794,3.11461794,-12.35939882,-2.325581395,2.325581395,2.325581395,-0.192118452,0.192118452,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.41235302989470324,0.37888793189882797
000:00:05.032000,10.6.csv,Audio File 10.mp3,0.235155791,-0.788680455,Blue,Audio FIle 10,130.8139535,1.798225506,131.8521595,0.0,0.009056614,0.0,5.032,0.0,0,29.54484861,0.0,0,0,0.007215968,0.007215968,Small Change (0-5%),No Change,0.4875881091039781,0.4567901234650613
000:00:05.199000,10.9.csv,Audio File 10.mp3,-0.027133581,-0.135435993,Red,Audio FIle 10,130.8139535,0.0,130.8139535,0.0,0.009056614,0.0,5.199,0.0,0,0,0.0,0,0,0.653244463,0.653244463,Small Change (0-5%),No Change,0.4875881091039781,0.4567901234650613
000:00:05.327000,10.3.csv,Audio File 10.mp3,0.194181676,-0.58915433,Blue,Audio FIle 10,130.8139535,0.0,130.8139535,0.0,0.004546065,0.0,5.327,0.0,0,0,0.0,0,0,-0.453718337,0.453718337,Small Change (0-5%),No Change,0.4875881091039781,0.4567901234650613
000:00:05.384000,10.4.csv,Audio File 10.mp3,-0.006493506,-0.75974026,Red,Audio FIle 10,130.8139535,0.0,130.8139535,0.0,0.0,0.0,5.384,0.0,0,0,0.0,0,0,-0.17058593,0.17058593,Small Change (0-5%),No Change,0.4875881091039781,0.4567901234650613
000:00:05.558000,10.20.csv,Audio File 10.mp3,-0.129142354,0.098579764,Yellow,Audio FIle 10,133.9285714,1.798225506,131.8521595,0.023809524,0.004546065,17.9001031,5.558,3.11461794,3.11461794,102.8741558,2.380952381,2.380952381,2.380952381,0.858320024,0.858320024,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.562823188313253,0.5365471291297637
000:00:05.635000,10.19.csv,Audio File 10.mp3,0.271606297,-0.67649455,Blue,Audio FIle 10,133.9285714,1.798225506,132.8903654,0.0,0.009056614,0.0,5.635,0.0,0,-232.4688715,0.0,0,0,-0.775074315,0.775074315,Small Change (0-5%),No Change,0.4875881091039781,0.4567901234650613
