Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:01.283000,2.17.csv,Audio File 2.mp3,0.150459297,0.076338296,Green,Audio File 2,117.1875,0.0,0.0,0.0,0.0,0.0,1.283,-55.078125,55.078125,,0.0,0,0,-0.089437105,0.089437105,Small Change (0-5%),No Change,0.265,0.33333333333333337
000:00:01.550000,2.7.csv,Audio File 2.mp3,0.449174885,0.178986427,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,1.55,0.0,0,0,0.0,0,0,0.102648131,0.102648131,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:01.583000,2.18.csv,Audio File 2.mp3,-0.026954178,-0.143837295,Red,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,1.583,0.0,0,0,0.0,0,0,-0.322823722,0.322823722,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:01.722000,2.6.csv,Audio File 2.mp3,0.3487329,0.202593325,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,1.722,0.0,0,0,0.0,0,0,0.34643062,0.34643062,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:01.966000,2.9.csv,Audio File 2.mp3,0.242350242,0.209087209,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,1.966,0.0,0,0,0.0,0,0,0.006493884,0.006493884,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:02.063000,2.1.csv,Audio File 2.mp3,0.3,-0.591806452,Blue,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,2.063,0.0,0,0,0.0,0,0,-0.800893661,0.800893661,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:02.133000,2.11.csv,Audio File 2.mp3,0.137523191,-0.281539889,Blue,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,2.133,0.0,0,0,0.0,0,0,0.310266563,0.310266563,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:02.349000,2.5.csv,Audio File 2.mp3,-0.019246408,0.271900244,Yellow,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,2.349,0.0,0,0,0.0,0,0,0.553440133,0.553440133,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:02.499000,2.16.csv,Audio File 2.mp3,-0.005300822,0.047442354,Yellow,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,2.499,0.0,0,0,0.0,0,0,-0.22445789,0.22445789,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:02.547000,2.3.csv,Audio File 2.mp3,0.252710753,0.264291865,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,2.547,0.0,0,0,0.0,0,0,0.216849512,0.216849512,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:02.550000,2.20.csv,Audio File 2.mp3,0.288662646,-0.537885243,Blue,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,2.55,0.0,0,0,0.0,0,0,-0.802177108,0.802177108,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:02.834000,2.15.csv,Audio File 2.mp3,-0.097584658,-0.052554922,Red,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,2.834,0.0,0,0,0.0,0,0,0.485330321,0.485330321,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:03.064000,2.2.csv,Audio File 2.mp3,-0.038961039,0.220779221,Yellow,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,3.064,0.0,0,0,0.0,0,0,0.273334142,0.273334142,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:03.067000,2.18.csv,Audio File 2.mp3,0.056358736,0.05709385,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,3.067,0.0,0,0,0.0,0,0,-0.163685371,0.163685371,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:03.184000,2.4.csv,Audio File 2.mp3,0.044463819,0.463400174,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,3.184,0.0,0,0,0.0,0,0,0.406306325,0.406306325,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:03.400000,2.19.csv,Audio File 2.mp3,0.2941956,0.097800159,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,3.4,0.0,0,0,0.0,0,0,-0.365600015,0.365600015,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:03.516000,2.16.csv,Audio File 2.mp3,-0.002650411,0.267426451,Yellow,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,3.516,0.0,0,0,0.0,0,0,0.169626292,0.169626292,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:05.619000,2.14.csv,Audio File 2.mp3,0.231612447,0.03870387,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,5.619,0.0,0,0,0.0,0,0,-0.228722581,0.228722581,Small Change (0-5%),No Change,0.5,0.33333333333333337
000:00:05.850000,2.13.csv,Audio File 2.mp3,0.228940838,0.060232467,Green,Audio File 2,117.1875,0.0,117.1875,0.0,0.0,0.0,5.85,0.0,0,0,0.0,0,0,0.021528597,0.021528597,Small Change (0-5%),No Change,0.5,0.33333333333333337
