Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:03.300000,13.12.csv,Audio File 13.mp3,0.512983408,-0.087633381,Blue,Audio File 13,147.65625,0.0,147.65625,0.0,0.06415003,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.218205511,0.218205511,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:03.365000,13.8.csv,Audio File 13.mp3,0.507260597,0.102183531,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.0,0.0,3.365,0.0,0.0,0.0,0.0,0.0,0.0,0.189816911,0.189816911,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:03.365000,13.20.csv,Audio File 13.mp3,0.507260597,0.102183531,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.0,0.0,3.365,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:03.668000,13.10.csv,Audio File 13.mp3,0.589749536,0.140538033,Green,Audio File 13,105.46875,24.35696448,133.59375,-0.285714286,0.060773713,-139.2326733,3.668,-42.1875,42.1875,,-28.57142857,28.57142857,28.57142857,0.038354503,0.038354503,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.10335856197111559,0.07265521803552577
000:00:03.749000,13.11.csv,Audio File 13.mp3,0.606319947,0.134540268,Green,Audio File 13,105.46875,24.35696448,119.53125,0.0,0.128697274,0.0,3.749,0.0,0.0,1718.921892,0.0,0.0,0.0,-0.005997766,0.005997766,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:03.783000,13.4.csv,Audio File 13.mp3,0.241935484,-0.366,Blue,Audio File 13,105.46875,0.0,105.46875,0.0,0.128697274,0.0,3.783,0.0,0.0,0.0,0.0,0.0,0.0,-0.500540268,0.500540268,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:03.783000,13.6.csv,Audio File 13.mp3,0.531200968,0.230382427,Green,Audio File 13,105.46875,0.0,105.46875,0.0,0.067923561,0.0,3.783,0.0,0.0,,0.0,0.0,0.0,0.596382427,0.596382427,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:05.142000,13.17.csv,Audio File 13.mp3,0.419468382,0.129506008,Green,Audio File 13,103.359375,1.217848224,104.765625,-0.02,0.003874834,-1.552152318,5.142,-2.109375,2.109375,,-2.0,2.0,2.0,-0.100876419,0.100876419,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.5006149479542569,0.39207397626239077
000:00:05.219000,13.5.csv,Audio File 13.mp3,0.370967742,0.301741935,Green,Audio File 13,103.359375,1.217848224,104.0625,0.0,0.007775849,0.0,5.219,0.0,0.0,20.15782231,0.0,0.0,0.0,0.172235927,0.172235927,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:05.681000,13.13.csv,Audio File 13.mp3,0.589182842,0.141452056,Green,Audio File 13,126.0480183,13.09929431,110.9222561,0.219512195,0.04714064,49.10961752,5.681,22.68864329,22.68864329,106.2978734,21.95121951,21.95121951,21.95121951,-0.160289879,0.160289879,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.7464141495244211,0.6799948448656276
000:00:05.707000,13.14.csv,Audio File 13.mp3,0.63450988,0.042990013,Green,Audio File 13,126.0480183,13.09929431,118.4851372,0.0,0.080117951,0.0,5.707,0.0,0.0,-1888.831443,0.0,0.0,0.0,-0.098462043,0.098462043,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:06.273000,13.4.csv,Audio File 13.mp3,0.151612903,-0.069225806,Blue,Audio File 13,126.0480183,0.0,126.0480183,0.0,0.076216936,0.0,6.273,0.0,0.0,0.0,0.0,0.0,0.0,-0.11221582,0.11221582,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:06.568000,13.5.csv,Audio File 13.mp3,0.616129032,0.37916129,Green,Audio File 13,147.65625,12.47551839,133.2507622,0.171428571,0.068060268,73.24824308,6.568,21.60823171,21.60823171,248.2991291,17.14285714,17.14285714,17.14285714,0.448387097,0.448387097,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.7357050557321058,0.6221928665759
000:00:06.999000,13.2.csv,Audio File 13.mp3,0.517857143,0.212662338,Green,Audio File 13,147.65625,12.47551839,140.4535061,0.0,0.060815829,0.0,6.999,0.0,0.0,-169.9495199,0.0,0.0,0.0,-0.166498953,0.166498953,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:07.076000,13.4.csv,Audio File 13.mp3,0.583870968,-0.043419355,Blue,Audio File 13,147.65625,0.0,147.65625,0.0,0.060815829,0.0,7.076,0.0,0.0,0.0,0.0,0.0,0.0,-0.256081693,0.256081693,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:07.168000,13.7.csv,Audio File 13.mp3,0.765153678,0.21486345,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.029607706,0.0,7.168,0.0,0.0,0.0,0.0,0.0,0.0,0.258282805,0.258282805,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:07.384000,13.12.csv,Audio File 13.mp3,0.535187812,0.15168075,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.0,0.0,7.384,0.0,0.0,0.0,0.0,0.0,0.0,-0.0631827,0.0631827,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:07.781000,13.1.csv,Audio File 13.mp3,0.434275507,0.015950405,Green,Audio File 13,151.9990809,2.507334579,149.1038603,0.029411765,0.005605342,10.93912061,7.781,4.342830882,4.342830882,27.55445998,2.941176471,2.941176471,2.941176471,-0.135730345,0.135730345,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5645695364062487,0.45147253093131734
000:00:07.929000,13.4.csv,Audio File 13.mp3,0.635483871,0.082387097,Green,Audio File 13,151.9990809,2.507334579,150.5514706,0.0,0.011156787,0.0,7.929,0.0,0.0,-73.9129771,0.0,0.0,0.0,0.066436692,0.066436692,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:08.036000,13.2.csv,Audio File 13.mp3,0.522727273,0.298701299,Green,Audio File 13,151.9990809,0.0,151.9990809,0.0,0.011156787,0.0,8.036,0.0,0.0,0.0,0.0,0.0,0.0,0.216314202,0.216314202,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:08.268000,13.3.csv,Audio File 13.mp3,0.613241488,0.430677431,Green,Audio File 13,151.9990809,0.0,151.9990809,0.0,0.005551445,0.0,8.268,0.0,0.0,0.0,0.0,0.0,0.0,0.131976132,0.131976132,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:08.492000,13.4.csv,Audio File 13.mp3,0.732258065,0.166258065,Green,Audio File 13,151.9990809,0.0,151.9990809,0.0,0.0,0.0,8.492,0.0,0.0,0.0,0.0,0.0,0.0,-0.264419366,0.264419366,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:08.715000,13.1.csv,Audio File 13.mp3,0.419564989,0.137837554,Green,Audio File 13,147.65625,2.507334579,150.5514706,-0.028571429,0.005551445,-19.47457795,8.715,-4.342830882,4.342830882,-87.32994595,-2.857142857,2.857142857,2.857142857,-0.028420511,0.028420511,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.4784768211847009,0.38177014535301007
000:00:09.157000,13.15.csv,Audio File 13.mp3,0.379484377,0.0965668,Green,Audio File 13,147.65625,2.507334579,149.1038603,0.0,0.011156787,0.0,9.157,0.0,0.0,44.0601311,0.0,0.0,0.0,-0.041270754,0.041270754,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:09.334000,13.2.csv,Audio File 13.mp3,0.469155844,0.487012987,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.011156787,0.0,9.334,0.0,0.0,0.0,0.0,0.0,0.0,0.390446187,0.390446187,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:09.897000,13.2.csv,Audio File 13.mp3,0.681818182,0.563311688,Green,Audio File 13,151.9990809,2.507334579,149.1038603,0.029411765,0.011210685,7.713731585,9.897,4.342830882,4.342830882,13.70112182,2.941176471,2.941176471,2.941176471,0.076298701,0.076298701,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5645695364062487,0.45147253093131734
000:00:10.056000,13.4.csv,Audio File 13.mp3,0.812903226,0.137225806,Green,Audio File 13,151.9990809,2.507334579,150.5514706,0.0,0.011156787,0.0,10.056,0.0,0.0,-48.51403513,0.0,0.0,0.0,-0.426085882,0.426085882,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:10.417000,13.15.csv,Audio File 13.mp3,0.527356307,0.203720372,Green,Audio File 13,151.9990809,0.0,151.9990809,0.0,0.011156787,0.0,10.417,0.0,0.0,0.0,0.0,0.0,0.0,0.066494566,0.066494566,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:10.783000,13.2.csv,Audio File 13.mp3,0.847402597,0.602272727,Green,Audio File 13,99.38401442,30.37732278,134.4607254,-0.346153846,0.080858002,-143.7570122,10.783,-52.61506646,52.61506646,-392.7787218,-34.61538462,34.61538462,34.61538462,0.398552355,0.398552355,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.0,0.0
000:00:12.183000,13.2.csv,Audio File 13.mp3,0.930194805,0.626623377,Green,Audio File 13,147.65625,29.20449202,133.0131151,0.485714286,0.148493555,34.48016827,12.183,48.27223558,48.27223558,127.3122718,48.57142857,48.57142857,48.57142857,0.024350649,0.024350649,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.9999999999999999,0.9999999999999999
000:00:13.317000,13.4.csv,Audio File 13.mp3,0.896774194,0.117870968,Green,Audio File 13,151.9990809,29.20449202,133.0131151,0.029411765,0.221680554,3.829656863,13.317,4.342830882,4.342830882,-27.02866967,2.941176471,2.941176471,2.941176471,-0.508752409,0.508752409,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5645695364062487,0.45147253093131734
000:00:13.410000,13.17.csv,Audio File 13.mp3,0.531132419,0.309139459,Green,Audio File 13,151.9990809,2.507334579,150.5514706,0.0,0.151925442,0.0,13.41,0.0,0.0,-41.17910605,0.0,0.0,0.0,0.191268491,0.191268491,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:18.563000,13.4.csv,Audio File 13.mp3,0.893548387,0.217870968,Green,Audio File 13,147.65625,2.507334579,150.5514706,-0.028571429,0.084289888,-0.842777194,18.563,-4.342830882,4.342830882,-0.163550785,-2.857142857,2.857142857,2.857142857,-0.091268491,0.091268491,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.4784768211847009,0.38177014535301007
000:00:19.672000,13.1.csv,Audio File 13.mp3,0.470001051,0.318566775,Green,Audio File 13,147.65625,2.507334579,149.1038603,0.0,0.016708232,0.0,19.672,0.0,0.0,0.759943367,0.0,0.0,0.0,0.100695808,0.100695808,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:19.854000,13.7.csv,Audio File 13.mp3,0.740412979,0.454657912,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.011156787,0.0,19.854,0.0,0.0,0.0,0.0,0.0,0.0,0.136091137,0.136091137,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:22.122000,13.4.csv,Audio File 13.mp3,0.916129032,0.246903226,Green,Audio File 13,143.5546875,2.368038213,146.2890625,-0.027777778,0.011001139,-1.808449074,22.122,-4.1015625,4.1015625,-0.797376135,-2.777777778,2.777777778,2.777777778,-0.207754686,0.207754686,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.48086828549310656,0.38272420376631566
000:00:27.531000,13.4.csv,Audio File 13.mp3,0.941935484,0.292064516,Green,Audio File 13,147.65625,2.368038213,146.2890625,0.028571429,0.010791594,0.758284803,27.531,4.1015625,4.1015625,0.474530205,2.857142857,2.857142857,2.857142857,0.04516129,0.04516129,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5621780720978431,0.4504623514235621
000:00:32.692000,13.4.csv,Audio File 13.mp3,0.848387097,0.327548387,Green,Audio File 13,147.65625,2.368038213,146.2890625,0.0,0.016187391,0.0,32.692,0.0,0.0,-0.146925945,0.0,0.0,0.0,0.035483871,0.035483871,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:34.149000,13.19.csv,Audio File 13.mp3,0.746081041,0.335645721,Green,Audio File 13,151.9990809,2.507334579,149.1038603,0.029411765,0.016396936,2.980666357,34.149,4.342830882,4.342830882,2.045755907,2.941176471,2.941176471,2.941176471,0.008097334,0.008097334,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5645695364062487,0.45147253093131734
000:00:34.350000,13.3.csv,Audio File 13.mp3,0.666023166,0.634257634,Green,Audio File 13,151.9990809,2.507334579,150.5514706,0.0,0.016552584,0.0,34.35,0.0,0.0,-14.82918586,0.0,0.0,0.0,0.298611914,0.298611914,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:34.424000,13.4.csv,Audio File 13.mp3,0.793548387,0.424322581,Green,Audio File 13,151.9990809,0.0,151.9990809,0.0,0.011156787,0.0,34.424,0.0,0.0,0.0,0.0,0.0,0.0,-0.209935054,0.209935054,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:34.834000,13.2.csv,Audio File 13.mp3,0.811688312,0.743506494,Green,Audio File 13,151.9990809,0.0,151.9990809,0.0,0.005551445,0.0,34.834,0.0,0.0,0.0,0.0,0.0,0.0,0.319183913,0.319183913,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:35.022000,13.16.csv,Audio File 13.mp3,0.600220736,0.345163088,Green,Audio File 13,151.9990809,0.0,151.9990809,0.0,0.0,0.0,35.022,0.0,0.0,0.0,0.0,0.0,0.0,-0.398343406,0.398343406,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:35.587000,13.6.csv,Audio File 13.mp3,0.563337681,0.406189153,Green,Audio File 13,147.65625,2.507334579,150.5514706,-0.028571429,0.005551445,-7.68642634,35.587,-4.342830882,4.342830882,-13.60429441,-2.857142857,2.857142857,2.857142857,0.061026065,0.061026065,Small Change (0-5%),Decrease in Tempo → Increase in Arousal,0.4784768211847009,0.38177014535301007
000:00:35.861000,13.5.csv,Audio File 13.mp3,0.619354839,0.514645161,Green,Audio File 13,147.65625,2.507334579,149.1038603,0.0,0.011156787,0.0,35.861,0.0,0.0,28.05265088,0.0,0.0,0.0,0.108456008,0.108456008,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:35.924000,13.4.csv,Audio File 13.mp3,0.84516129,0.47916129,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.011156787,0.0,35.924,0.0,0.0,0.0,0.0,0.0,0.0,-0.035483871,0.035483871,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:36.359000,13.7.csv,Audio File 13.mp3,0.7727662,0.635455324,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.005605342,0.0,36.359,0.0,0.0,0.0,0.0,0.0,0.0,0.156294034,0.156294034,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:36.672000,13.9.csv,Audio File 13.mp3,0.459879406,0.346938776,Green,Audio File 13,151.9990809,2.507334579,149.1038603,0.029411765,0.005605342,13.87485905,36.672,4.342830882,4.342830882,44.32862316,2.941176471,2.941176471,2.941176471,-0.288516548,0.288516548,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5645695364062487,0.45147253093131734
000:00:37.722000,13.4.csv,Audio File 13.mp3,0.893548387,0.543677419,Green,Audio File 13,156.6051136,4.475076874,152.0868148,0.03030303,0.015413506,4.386697861,37.722,4.606032754,4.606032754,-9.036343989,3.03030303,3.03030303,3.03030303,0.196738644,0.196738644,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5671784065680818,0.45254393342387866
000:00:39.113000,13.4.csv,Audio File 13.mp3,0.925806452,0.595290323,Green,Audio File 13,147.65625,4.475076874,152.0868148,-0.057142857,0.025221669,-6.433403046,39.113,-8.948863636,8.948863636,-7.778649106,-5.714285714,5.714285714,5.714285714,0.051612903,0.051612903,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.4328215934120939,0.34742404231773405
000:00:41.682000,13.13.csv,Audio File 13.mp3,0.595204641,0.36225135,Green,Audio File 13,147.65625,5.166628829,150.6392045,0.0,0.031049005,0.0,41.682,0.0,0.0,2.504244082,0.0,0.0,0.0,-0.233038973,0.233038973,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:42.406000,13.4.csv,Audio File 13.mp3,0.948387097,0.666258065,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.021240842,0.0,42.406,0.0,0.0,0.0,0.0,0.0,0.0,0.304006715,0.304006715,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:42.773000,13.5.csv,Audio File 13.mp3,0.641935484,0.637225806,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.011432679,0.0,42.773,0.0,0.0,0.0,0.0,0.0,0.0,-0.029032258,0.029032258,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:45.666000,13.13.csv,Audio File 13.mp3,0.635349967,0.522832654,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.0,0.0,45.666,0.0,0.0,0.0,0.0,0.0,0.0,-0.114393152,0.114393152,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:45.774000,13.14.csv,Audio File 13.mp3,0.619508379,0.276584801,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.0,0.0,45.774,0.0,0.0,0.0,0.0,0.0,0.0,-0.246247853,0.246247853,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:45.793000,13.3.csv,Audio File 13.mp3,0.683573184,0.771147771,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.0,0.0,45.793,0.0,0.0,0.0,0.0,0.0,0.0,0.49456297,0.49456297,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:45.949000,13.1.csv,Audio File 13.mp3,0.392245456,0.482483976,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.0,0.0,45.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.288663795,0.288663795,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:47.204000,13.15.csv,Audio File 13.mp3,0.583076165,0.30444473,Green,Audio File 13,151.9990809,2.507334579,149.1038603,0.029411765,0.005605342,3.460423014,47.204,4.342830882,4.342830882,2.757309174,2.941176471,2.941176471,2.941176471,-0.178039246,0.178039246,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5645695364062487,0.45147253093131734
000:00:48.262000,13.1.csv,Audio File 13.mp3,0.320794368,0.675822213,Green,Audio File 13,99.38401442,29.20449202,133.0131151,-0.346153846,0.078792341,-49.73068663,48.262,-52.61506646,52.61506646,-50.2751509,-34.61538462,34.61538462,34.61538462,0.371377483,0.371377483,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.0,0.0
000:00:48.780000,13.4.csv,Audio File 13.mp3,0.85483871,0.659806452,Green,Audio File 13,143.5546875,28.25686158,131.6459276,0.444444444,0.150339969,85.27156965,48.78,44.17067308,44.17067308,260.6221164,44.44444444,44.44444444,44.44444444,-0.016015761,0.016015761,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.9593451066976316,0.9503889622436441
000:00:48.819000,13.12.csv,Audio File 13.mp3,0.594399556,0.430469376,Green,Audio File 13,143.5546875,25.50194999,128.8311298,0.0,0.210717515,0.0,48.819,0.0,0.0,-2186.450504,0.0,0.0,0.0,-0.229337075,0.229337075,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:49.004000,13.7.csv,Audio File 13.mp3,0.367399372,0.738224379,Green,Audio File 13,143.5546875,0.0,143.5546875,0.0,0.137530516,0.0,49.004,0.0,0.0,0.0,0.0,0.0,0.0,0.307755003,0.307755003,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:56.105000,13.16.csv,Audio File 13.mp3,0.595934593,0.463032017,Green,Audio File 13,143.5546875,0.0,143.5546875,0.0,0.065982888,0.0,56.105,0.0,0.0,0.0,0.0,0.0,0.0,-0.275192362,0.275192362,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:00:59.095000,13.5.csv,Audio File 13.mp3,0.648387097,0.772709677,Green,Audio File 13,147.65625,2.368038213,144.921875,0.028571429,0.005446701,1.371760033,59.095,4.1015625,4.1015625,0.45878262,2.857142857,2.857142857,2.857142857,0.30967766,0.30967766,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5621780720978431,0.4504623514235621
000:01:00.252000,13.8.csv,Audio File 13.mp3,0.360978307,0.394748109,Green,Audio File 13,147.65625,2.368038213,146.2890625,0.0,0.010842498,0.0,60.252,0.0,0.0,-1.185618006,0.0,0.0,0.0,-0.377961568,0.377961568,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:01:00.252000,13.20.csv,Audio File 13.mp3,0.360978307,0.394748109,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.010842498,0.0,60.252,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:01:00.909000,13.5.csv,Audio File 13.mp3,0.741935484,0.785612903,Green,Audio File 13,139.6748311,4.608074361,144.995777,-0.054054054,0.01598938,-12.14827842,60.909,-7.981418919,7.981418919,,-5.405405405,5.405405405,5.405405405,0.390864794,0.390864794,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.44241095399006264,0.35113713453938833
000:01:01.050000,13.2.csv,Audio File 13.mp3,0.863636364,0.845779221,Green,Audio File 13,139.6748311,4.608074361,142.3353041,0.0,0.021385177,0.0,61.05,0.0,0.0,86.15800295,0.0,0.0,0.0,0.060166318,0.060166318,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:01:01.265000,13.4.csv,Audio File 13.mp3,0.829032258,0.663032258,Green,Audio File 13,139.6748311,0.0,139.6748311,0.0,0.021385177,0.0,61.265,0.0,0.0,0.0,0.0,0.0,0.0,-0.182746963,0.182746963,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:01:01.608000,13.5.csv,Audio File 13.mp3,0.790322581,0.782387097,Green,Audio File 13,147.65625,4.608074361,142.3353041,0.057142857,0.021583188,23.26944291,61.608,7.981418919,7.981418919,67.84094144,5.714285714,5.714285714,5.714285714,0.119354839,0.119354839,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.600635403600887,0.48480845445883813
000:01:02.133000,13.14.csv,Audio File 13.mp3,0.585219236,0.448030517,Green,Audio File 13,147.65625,4.608074361,144.995777,0.0,0.021385177,0.0,62.133,0.0,0.0,-44.3227484,0.0,0.0,0.0,-0.334356579,0.334356579,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
000:01:02.153000,13.4.csv,Audio File 13.mp3,0.864516129,0.737225806,Green,Audio File 13,147.65625,0.0,147.65625,0.0,0.021385177,0.0,62.153,0.0,0.0,0.0,0.0,0.0,0.0,0.289195289,0.289195289,Small Change (0-5%),No Change,0.5215231787954748,0.4161162483882861
