Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:01.868000,20.4.csv,Audio File 20.mp3,0.238709677,-0.717612903,Blue,Audio File 20,119.6808511,0.0,0.0,0.0,0.0,0.0,1.868,-17.51427089,17.51427089,,0.0,0,0,0.046469805,0.046469805,Small Change (0-5%),No Change,0.24308568011385606,0.45333333335811554
000:00:01.897000,20.17.csv,Audio File 20.mp3,0.283046162,-0.803523209,Blue,Audio File 20,119.6808511,0.0,119.6808511,0.0,0.0,0.0,1.897,0.0,0,0,0.0,0,0,-0.085910306,0.085910306,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:02.500000,20.10.csv,Audio File 20.mp3,0.313159063,-0.741813742,Blue,Audio File 20,119.6808511,0.0,119.6808511,0.0,0.0,0.0,2.5,0.0,0,0,0.0,0,0,0.061709468,0.061709468,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:02.601000,20.2.csv,Audio File 20.mp3,0.287402777,-0.743241544,Blue,Audio File 20,117.1875,1.439536908,118.849734,-0.020833333,0.004037414,-24.6866442,2.601,-2.493351064,2.493351064,-244.4222198,-2.083333333,2.083333333,2.083333333,-0.001427802,0.001427802,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.47499010189252283,0.40493055558059593
000:00:02.773000,20.9.csv,Audio File 20.mp3,0.266400266,-0.786213786,Blue,Audio File 20,117.1875,1.439536908,118.018617,0.0,0.008103261,0.0,2.773,0.0,0,143.5270011,0.0,0,0,-0.042972242,0.042972242,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:02.821000,20.5.csv,Audio File 20.mp3,0.277419355,-0.772451613,Blue,Audio File 20,117.1875,0.0,117.1875,0.0,0.008103261,0.0,2.821,0.0,0,0,0.0,0,0,0.013762173,0.013762173,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:02.987000,20.7.csv,Audio File 20.mp3,0.292003914,-0.551754368,Blue,Audio File 20,117.1875,0.0,117.1875,0.0,0.004065847,0.0,2.987,0.0,0,0,0.0,0,0,0.220697245,0.220697245,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:03.467000,20.12.csv,Audio File 20.mp3,0.345454545,-0.855718475,Blue,Audio File 20,117.1875,0.0,117.1875,0.0,0.0,0.0,3.467,0.0,0,0,0.0,0,0,-0.303964107,0.303964107,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:03.532000,20.8.csv,Audio File 20.mp3,0.325530498,-0.822342754,Blue,Audio File 20,125.0,4.510548978,119.7916667,0.066666667,0.012551093,120.1923077,3.532,7.8125,7.8125,1849.112426,6.666666667,6.666666667,6.666666667,0.033375721,0.033375721,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.6340996943555043,0.608222222278705
000:00:04.008000,20.19.csv,Audio File 20.mp3,0.29590459,-0.839955424,Blue,Audio File 20,125.0,4.510548978,122.3958333,0.0,0.024835141,0.0,4.008,0.0,0,-252.5048481,0.0,0,0,-0.01761267,0.01761267,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:04.258000,20.4.csv,Audio File 20.mp3,0.458064516,-0.656322581,Blue,Audio File 20,125.0,0.0,125.0,0.0,0.024835141,0.0,4.258,0.0,0,0,0.0,0,0,0.183632843,0.183632843,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:04.717000,20.16.csv,Audio File 20.mp3,0.285189233,-0.728515709,Blue,Audio File 20,125.0,0.0,125.0,0.0,0.012284048,0.0,4.717,0.0,0,0,0.0,0,0,-0.072193128,0.072193128,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:04.898000,20.3.csv,Audio File 20.mp3,0.269003973,-0.811839738,Blue,Audio File 20,125.0,0.0,125.0,0.0,0.0,0.0,4.898,0.0,0,0,0.0,0,0,-0.083324029,0.083324029,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:05.471000,20.13.csv,Audio File 20.mp3,0.078564062,-0.816329538,Blue,Audio File 20,125.0,0.0,125.0,0.0,0.0,0.0,5.471,0.0,0,0,0.0,0,0,-0.0044898,0.0044898,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:05.689000,20.18.csv,Audio File 20.mp3,-0.014753688,-0.708002001,Red,Audio File 20,117.1875,4.510548978,122.3958333,-0.0625,0.012284048,-35.83715596,5.689,-7.8125,7.8125,-164.3906237,-6.25,6.25,6.25,0.108327537,0.108327537,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.3928690219156134,0.30812500000232335
000:00:07.233000,20.6.csv,Audio File 20.mp3,0.302704814,-0.773069036,Blue,Audio File 20,117.1875,4.510548978,119.7916667,0.0,0.024835141,0.0,7.233,0.0,0,23.21059324,0.0,0,0,-0.065067036,0.065067036,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:08.753000,20.4.csv,Audio File 20.mp3,0.458064516,-0.388580645,Blue,Audio File 20,117.1875,0.0,117.1875,0.0,0.024835141,0.0,8.753,0.0,0,0,0.0,0,0,0.384488391,0.384488391,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:09.104000,20.11.csv,Audio File 20.mp3,0.331595695,-0.788999845,Blue,Audio File 20,117.1875,0.0,117.1875,0.0,0.012551093,0.0,9.104,0.0,0,0,0.0,0,0,-0.4004192,0.4004192,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
000:00:11.064000,20.1.csv,Audio File 20.mp3,0.328501079,-0.648547557,Blue,Audio File 20,119.6808511,1.439536908,118.018617,0.021276596,0.004065847,1.27211789,11.064,2.493351064,2.493351064,0.64903974,2.127659574,2.127659574,2.127659574,0.140452288,0.140452288,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5519786143785949,0.5027659574683612
000:00:11.083000,20.2.csv,Audio File 20.mp3,0.393382551,-0.644446839,Blue,Audio File 20,119.6808511,1.439536908,118.849734,0.0,0.008103261,0.0,11.083,0.0,0,-66.95357314,0.0,0,0,0.004100718,0.004100718,Small Change (0-5%),No Change,0.5134843581355588,0.45333333335811554
