Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:01.794000,18.13.csv,Audio File 18.mp3,0.174680463,-0.802994522,Blue,Audio File 18,143.5546875,0.0,143.5546875,0.0,0.0,0.0,1.794,0.0,0,0,0.0,0,0,-0.092514717,0.092514717,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:01.819000,18.18.csv,Audio File 18.mp3,-0.042074031,-0.743372732,Red,Audio File 18,143.5546875,0.0,143.5546875,0.0,0.0,0.0,1.819,0.0,0,0,0.0,0,0,0.05962179,0.05962179,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:01.851000,18.7.csv,Audio File 18.mp3,0.339280097,-0.70152339,Blue,Audio File 18,143.5546875,0.0,143.5546875,0.0,0.0,0.0,1.851,0.0,0,0,0.0,0,0,0.041849342,0.041849342,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:01.915000,18.8.csv,Audio File 18.mp3,0.314500315,-0.754763755,Blue,Audio File 18,143.5546875,0.0,143.5546875,0.0,0.0,0.0,1.915,0.0,0,0,0.0,0,0,-0.053240365,0.053240365,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:01.988000,18.4.csv,Audio File 18.mp3,0.249407657,-0.754832273,Blue,Audio File 18,143.5546875,0.0,143.5546875,0.0,0.0,0.0,1.988,0.0,0,0,0.0,0,0,-6.85E-05,6.85186E-05,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:02.401000,18.19.csv,Audio File 18.mp3,0.000250063,-0.601850463,Blue,Audio File 18,143.5546875,0.0,143.5546875,0.0,0.0,0.0,2.401,0.0,0,0,0.0,0,0,0.152981811,0.152981811,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:03.155000,18.20.csv,Audio File 18.mp3,-0.02984227,-0.732801852,Red,Audio File 18,191.40625,27.62711249,159.5052083,0.333333333,0.057735027,63.46361074,3.155,47.8515625,47.8515625,84.16924502,33.33333333,33.33333333,33.33333333,-0.130951389,0.130951389,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.8138314431722645,0.44971536996207095
000:00:03.447000,18.5.csv,Audio File 18.mp3,0.493548387,-0.695032258,Blue,Audio File 18,191.40625,27.62711249,175.4557292,0.0,0.110221415,0.0,3.447,0.0,0,-217.3411327,0.0,0,0,0.037769594,0.037769594,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:03.685000,18.9.csv,Audio File 18.mp3,0.085100085,-0.665963666,Blue,Audio File 18,135.9991776,31.98928815,172.9372259,-0.289473684,0.171880182,-232.8028251,3.685,-55.40707237,55.40707237,-978.1631306,-28.94736842,28.94736842,28.94736842,0.029068592,0.029068592,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.14136675912412233,0.024268451019030857
000:00:03.870000,18.14.csv,Audio File 18.mp3,-0.104849771,-0.743517209,Red,Audio File 18,135.9991776,31.98928815,154.4682018,0.0,0.183176165,0.0,3.87,0.0,0,1258.393649,0.0,0,0,-0.077553543,0.077553543,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:04.269000,18.17.csv,Audio File 18.mp3,-0.048640498,-0.733644633,Red,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.130689777,0.0,4.269,0.0,0,0,0.0,0,0,0.009872576,0.009872576,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:05.888000,18.4.csv,Audio File 18.mp3,-0.044537082,-0.749487824,Red,Audio File 18,92.28515625,25.23830201,121.4278372,-0.321428571,0.138313043,-27.00063087,5.888,-43.71402138,43.71402138,-16.67735075,-32.14285714,32.14285714,32.14285714,-0.015843191,0.015843191,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.2175169411350379,0.0024396855709723497
000:00:14.553000,18.5.csv,Audio File 18.mp3,0.629032258,-0.585354839,Blue,Audio File 18,126.0480183,22.91241327,118.1107841,0.365853659,0.133945654,3.896464171,14.553,33.76286204,33.76286204,3.565735146,36.58536585,36.58536585,36.58536585,0.164132985,0.164132985,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.7220797604639804,0.4719303928674057
000:00:15.735000,18.12.csv,Audio File 18.mp3,0.22111437,-0.436739003,Blue,Audio File 18,156.6051136,32.17329081,124.9794294,0.242424242,0.219755218,25.85202652,15.735,30.55709534,30.55709534,18.57492584,24.24242424,24.24242424,24.24242424,0.148615836,0.148615836,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.701202427602069,0.3876142832039762
000:00:16.951000,18.17.csv,Audio File 18.mp3,-0.080256822,-0.293448125,Red,Audio File 18,129.1992188,16.80649287,137.2841169,-0.175,0.191280268,-22.53774251,16.951,-27.40589489,27.40589489,-39.79421795,-17.5,17.5,17.5,0.143290878,0.143290878,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.3237224816336287,0.1024667931611031
000:00:17.054000,18.3.csv,Audio File 18.mp3,-0.084865629,-0.650140524,Red,Audio File 18,129.1992188,15.82280079,138.334517,0.0,0.16474355,0.0,17.054,0.0,0,218.813034,0.0,0,0,-0.356692399,0.356692399,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:18.015000,18.17.csv,Audio File 18.mp3,-0.107009096,0.015419038,Yellow,Audio File 18,132.5120192,1.912646249,130.3034856,0.025641026,0.083826786,3.447242956,18.015,3.312800481,3.312800481,3.587141474,2.564102564,2.564102564,2.564102564,0.665559562,0.665559562,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5237758505653174,0.23952707632033954
000:00:18.903000,18.5.csv,Audio File 18.mp3,-0.274193548,-0.598258065,Red,Audio File 18,143.5546875,7.516588905,135.0886418,0.083333333,0.061567004,12.43543724,18.903,11.04266827,11.04266827,10.12184041,8.333333333,8.333333333,8.333333333,-0.613677102,0.613677102,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.5741160773851666,0.2789373813807259
000:00:19.208000,18.4.csv,Audio File 18.mp3,-0.26187804,-0.737017441,Red,Audio File 18,143.5546875,6.375487498,139.8737981,0.0,0.038633528,0.0,19.208,0.0,0,-40.77192538,0.0,0,0,-0.138759376,0.138759376,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:20.968000,18.9.csv,Audio File 18.mp3,-0.112850113,-0.560513561,Red,Audio File 18,129.1992188,8.288133747,138.7695313,-0.1,0.053649359,-8.156516335,20.968,-14.35546875,14.35546875,-4.634384281,-10.0,10,10,0.17650388,0.17650388,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.4087124749836029,0.15370018974165467
000:00:21.221000,18.4.csv,Audio File 18.mp3,-0.678745123,-0.729891508,Red,Audio File 18,129.1992188,8.288133747,133.984375,0.0,0.055721711,0.0,21.221,0.0,0,32.239195,0.0,0,0,-0.169377947,0.169377947,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:21.544000,18.5.csv,Audio File 18.mp3,-0.438709677,-0.478903226,Red,Audio File 18,156.6051136,15.82280079,138.334517,0.212121212,0.078655187,84.84797178,21.544,27.40589489,27.40589489,262.6872191,21.21212121,21.21212121,21.21212121,0.250988282,0.250988282,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.6806804536514209,0.36691392095127795
000:00:21.699000,18.6.csv,Audio File 18.mp3,0.344051872,-0.529556324,Blue,Audio File 18,156.6051136,15.82280079,147.4698153,0.0,0.094511618,0.0,21.699,0.0,0,-547.4062696,0.0,0,0,-0.050653099,0.050653099,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:22.222000,18.4.csv,Audio File 18.mp3,-0.823045267,-0.58915433,Red,Audio File 18,156.6051136,0.0,156.6051136,0.0,0.073891965,0.0,22.222,0.0,0,0,0.0,0,0,-0.059598006,0.059598006,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:22.317000,18.16.csv,Audio File 18.mp3,-0.064131413,-0.482062492,Red,Audio File 18,156.6051136,0.0,156.6051136,0.0,0.035765061,0.0,22.317,0.0,0,0,0.0,0,0,0.107091838,0.107091838,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:23.170000,18.4.csv,Audio File 18.mp3,-0.851549,-0.484046817,Red,Audio File 18,191.40625,20.09244545,168.2054924,0.222222222,0.03981726,40.7985186,23.17,34.80113636,34.80113636,47.82944736,22.22222222,22.22222222,22.22222222,-0.001984325,0.001984325,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.7288414498222904,0.37381404170217736
000:00:24.081000,18.5.csv,Audio File 18.mp3,-0.461290323,-0.207935484,Red,Audio File 18,129.1992188,31.17669243,159.0701941,-0.325,0.10514836,-68.28433727,24.081,-62.20703125,62.20703125,-119.7396881,-32.5,32.5,32.5,0.276111334,0.276111334,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.09708249945386321,0.0
000:00:27.038000,18.4.csv,Audio File 18.mp3,-0.865800866,-0.405661554,Red,Audio File 18,132.5120192,34.99814234,151.0391627,0.025641026,0.18238692,1.120324816,27.038,3.312800481,3.312800481,23.47130946,2.564102564,2.564102564,2.564102564,-0.19772607,0.19772607,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5237758505653174,0.23952707632033954
000:00:28.817000,18.6.csv,Audio File 18.mp3,-0.137998828,-0.325393675,Red,Audio File 18,143.5546875,7.516588905,135.0886418,0.083333333,0.161116961,6.207233428,28.817,11.04266827,11.04266827,2.859420243,8.333333333,8.333333333,8.333333333,0.080267879,0.080267879,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5741160773851666,0.2789373813807259
000:00:28.834000,18.7.csv,Audio File 18.mp3,0.51004359,-0.492562801,Blue,Audio File 18,143.5546875,6.375487498,139.8737981,0.0,0.110979289,0.0,28.834,0.0,0,-365.1313781,0.0,0,0,-0.167169126,0.167169126,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:29.145000,18.13.csv,Audio File 18.mp3,-0.044430919,-0.807863664,Red,Audio File 18,143.5546875,0.0,143.5546875,0.0,0.033740729,0.0,29.145,0.0,0,0,0.0,0,0,-0.315300864,0.315300864,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:29.535000,18.9.csv,Audio File 18.mp3,-0.118400118,-0.325563326,Red,Audio File 18,129.1992188,8.288133747,138.7695313,-0.1,0.035102058,-36.80889423,29.535,-14.35546875,14.35546875,-94.38178008,-10.0,10,10,0.482300338,0.482300338,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.4087124749836029,0.15370018974165467
000:00:29.843000,18.13.csv,Audio File 18.mp3,-0.063907486,-0.698307973,Red,Audio File 18,129.1992188,8.288133747,133.984375,0.0,0.040528282,0.0,29.843,0.0,0,119.5093969,0.0,0,0,-0.372744648,0.372744648,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:30.576000,18.5.csv,Audio File 18.mp3,-0.551612903,-0.11116129,Red,Audio File 18,139.6748311,6.048097599,132.6910895,0.081081081,0.055721711,14.29142201,30.576,10.47561233,10.47561233,19.49716508,8.108108108,8.108108108,8.108108108,0.587146683,0.587146683,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5704231649811842,0.27739884094441
000:00:31.436000,18.4.csv,Audio File 18.mp3,-0.947749096,-0.275613276,Red,Audio File 18,139.6748311,6.048097599,136.1829603,0.0,0.050616934,0.0,31.436,0.0,0,-16.61793257,0.0,0,0,-0.164451985,0.164451985,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:31.569000,18.8.csv,Audio File 18.mp3,0.027750028,-0.623413623,Blue,Audio File 18,117.4538352,12.82929794,132.2678325,-0.159090909,0.062328896,-167.0751568,31.569,-22.22099585,22.22099585,-1256.204186,-15.90909091,15.90909091,15.90909091,-0.347800348,0.347800348,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.3574887763279633,0.11333448333864636
000:00:32.422000,18.4.csv,Audio File 18.mp3,-0.983378761,-0.133094615,Red,Audio File 18,117.4538352,12.82929794,124.8608338,0.0,0.08138506,0.0,32.422,0.0,0,195.8677102,0.0,0,0,0.490319009,0.490319009,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:33.433000,18.8.csv,Audio File 18.mp3,-0.114700115,-0.453213453,Red,Audio File 18,126.0480183,4.961853906,120.3185629,0.073170732,0.080327642,8.500675633,33.433,8.594183065,8.594183065,8.408185592,7.317073171,7.317073171,7.317073171,-0.320118839,0.320118839,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.5581704876352169,0.2719951867262243
000:00:34.106000,18.10.csv,Audio File 18.mp3,-0.038999845,-0.519946189,Red,Audio File 18,139.6748311,11.20507821,127.7255615,0.108108108,0.077238616,20.24786447,34.106,13.62681279,13.62681279,17.45496112,10.81081081,10.81081081,10.81081081,-0.066732736,0.066732736,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.5909451389969564,0.2958613261938625
000:00:35.165000,18.8.csv,Audio File 18.mp3,-0.345950346,-0.323713324,Red,Audio File 18,129.1992188,7.133939361,131.6406894,-0.075,0.061053194,-9.891985204,35.165,-10.47561233,10.47561233,-28.46067014,-7.5,7.5,7.5,0.196232866,0.196232866,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.4339797703038655,0.17077798860183852
000:00:35.570000,18.4.csv,Audio File 18.mp3,-0.992286177,0.07712041,Yellow,Audio File 18,101.3327206,19.81749064,123.4022568,-0.215686275,0.100837629,-68.8061683,35.57,-27.86649816,27.86649816,-145.4671188,-21.56862745,21.56862745,21.56862745,0.400833734,0.400833734,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.3207228348455219,0.074673512669854
000:00:37.086000,18.15.csv,Audio File 18.mp3,-0.040557627,-0.454202563,Red,Audio File 18,161.4990234,30.11036118,130.6769876,0.59375,0.14840112,39.68753486,37.086,60.16630285,60.16630285,71.56576726,59.375,59.375,59.375,-0.531322974,0.531322974,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.8940303339383832,0.6276091081117565
000:00:37.541000,18.19.csv,Audio File 18.mp3,-0.017254314,-0.296774194,Red,Audio File 18,135.9991776,30.19930843,132.9436406,-0.157894737,0.206056526,-56.04361716,37.541,-25.49984581,25.49984581,-210.3981363,-15.78947368,15.78947368,15.78947368,0.15742837,0.15742837,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.3361354938139286,0.1141516029363073
000:00:37.679000,18.19.csv,Audio File 18.mp3,-0.017254314,-0.296774194,Red,Audio File 18,135.9991776,14.72234284,144.4991262,0.0,0.186487436,0.0,37.679,0.0,0,406.1131678,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:40.536000,18.2.csv,Audio File 18.mp3,0.14922813,-0.438289161,Blue,Audio File 18,120.1853198,9.130135095,130.7278917,-0.11627907,0.13296161,-5.535127009,40.536,-15.81385786,15.81385786,-1.937391323,-11.62790698,11.62790698,11.62790698,-0.141514967,0.141514967,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.3992148172496023,0.1425797625546429
000:00:41.984000,18.1.csv,Audio File 18.mp3,0.360260233,-0.474101382,Blue,Audio File 18,132.5120192,8.30848857,129.5655055,0.102564103,0.078617292,8.512913994,41.984,12.32669946,12.32669946,9.701685775,10.25641026,10.25641026,10.25641026,-0.035812222,0.035812222,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.5824782412814683,0.2920741497615124
000:00:42.268000,18.12.csv,Audio File 18.mp3,0.101466276,-0.220903226,Blue,Audio File 18,132.5120192,7.116823253,128.4031194,0.0,0.06313072,0.0,42.268,0.0,0,-29.97504927,0.0,0,0,0.253198157,0.253198157,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:42.270000,18.5.csv,Audio File 18.mp3,-0.583870968,0.034,Yellow,Audio File 18,132.5120192,0.0,132.5120192,0.0,0.039850467,0.0,42.27,0.0,0,0,0.0,0,0,0.254903226,0.254903226,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:42.284000,18.2.csv,Audio File 18.mp3,-0.134067393,-0.336479832,Red,Audio File 18,132.5120192,0.0,132.5120192,0.0,0.018475209,0.0,42.284,0.0,0,0,0.0,0,0,-0.370479832,0.370479832,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:42.708000,18.20.csv,Audio File 18.mp3,-0.081275985,-0.441344134,Red,Audio File 18,135.9991776,2.013311841,133.6744054,0.026315789,0.005020437,8.224430191,42.708,3.487158401,3.487158401,19.39724102,2.631578947,2.631578947,2.631578947,-0.104864303,0.104864303,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5249113444030163,0.23998801555901422
000:00:42.957000,18.16.csv,Audio File 18.mp3,-0.064131413,-0.306330633,Red,Audio File 18,135.9991776,2.013311841,134.8367915,0.0,0.009997595,0.0,42.957,0.0,0,-33.02984012,0.0,0,0,0.135013501,0.135013501,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:43.083000,18.12.csv,Audio File 18.mp3,-0.097947214,-0.087178886,Red,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.009997595,0.0,43.083,0.0,0,0,0.0,0,0,0.219151747,0.219151747,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:43.103000,18.18.csv,Audio File 18.mp3,-0.124762878,-0.17671093,Red,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.004977157,0.0,43.103,0.0,0,0,0.0,0,0,-0.089532044,0.089532044,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:43.135000,18.9.csv,Audio File 18.mp3,-0.12025012,-0.018463018,Red,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.0,0.0,43.135,0.0,0,0,0.0,0,0,0.158247911,0.158247911,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:43.266000,18.2.csv,Audio File 18.mp3,-0.246942954,-0.055397554,Red,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.0,0.0,43.266,0.0,0,0,0.0,0,0,-0.036934536,0.036934536,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:43.382000,18.16.csv,Audio File 18.mp3,-0.064131413,-0.152029489,Red,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.0,0.0,43.382,0.0,0,0,0.0,0,0,-0.096631934,0.096631934,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:43.716000,18.12.csv,Audio File 18.mp3,-0.151906158,0.091120235,Yellow,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.0,0.0,43.716,0.0,0,0,0.0,0,0,0.243149723,0.243149723,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:43.981000,18.1.csv,Audio File 18.mp3,-0.064787205,-0.333141773,Red,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.0,0.0,43.981,0.0,0,0,0.0,0,0,-0.424262007,0.424262007,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:44.184000,18.17.csv,Audio File 18.mp3,-0.05666618,0.3437424,Yellow,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.0,0.0,44.184,0.0,0,0,0.0,0,0,0.676884173,0.676884173,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:44.372000,18.4.csv,Audio File 18.mp3,-0.976252828,0.148379741,Yellow,Audio File 18,135.9991776,0.0,135.9991776,0.0,0.0,0.0,44.372,0.0,0,0,0.0,0,0,-0.195362659,0.195362659,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:44.754000,18.3.csv,Audio File 18.mp3,-0.119767079,-0.354396664,Red,Audio File 18,147.65625,6.73021387,139.8848684,0.085714286,0.016037507,30.51589625,44.754,11.65707237,11.65707237,79.88454516,8.571428571,8.571428571,8.571428571,-0.502776405,0.502776405,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.5781173413908796,0.2805638384143785
000:00:45.479000,18.5.csv,Audio File 18.mp3,-0.622580645,0.227548387,Yellow,Audio File 18,147.65625,6.73021387,143.7705592,0.0,0.031641569,0.0,45.479,0.0,0,-42.09089138,0.0,0,0,0.581945051,0.581945051,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:45.830000,18.15.csv,Audio File 18.mp3,-0.053416056,-0.284899919,Red,Audio File 18,123.046875,14.20822928,139.453125,-0.166666667,0.065603349,-70.11217949,45.83,-24.609375,24.609375,-199.7497991,-16.66666667,16.66666667,16.66666667,-0.512448306,0.512448306,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.34193462308437295,0.10815939275839398
000:00:46.471000,18.3.csv,Audio File 18.mp3,-0.237329855,-0.170704826,Red,Audio File 18,123.046875,14.20822928,131.25,0.0,0.085650234,0.0,46.471,0.0,0,109.3793752,0.0,0,0,0.114195093,0.114195093,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:47.606000,18.20.csv,Audio File 18.mp3,-0.100563628,-0.160601774,Red,Audio File 18,172.265625,28.41645856,139.453125,0.4,0.137969733,43.36453744,47.606,49.21875,49.21875,38.20664092,40.0,40,40,0.010103051,0.010103051,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.8227351567588286,0.49525616694533164
000:00:48.204000,18.20.csv,Audio File 18.mp3,-0.100563628,0.02370237,Yellow,Audio File 18,172.265625,28.41645856,155.859375,0.0,0.164781665,0.0,48.204,0.0,0,-72.5159489,0.0,0,0,0.184304145,0.184304145,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:49.221000,18.3.csv,Audio File 18.mp3,-0.435717041,-0.060489722,Red,Audio File 18,123.046875,28.41645856,155.859375,-0.285714286,0.189470986,-48.3960177,49.221,-49.21875,49.21875,-47.58703805,-28.57142857,28.57142857,28.57142857,-0.084192093,0.084192093,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.18166777852622112,0.026836541075761944
000:00:49.283000,18.7.csv,Audio File 18.mp3,0.110097515,-0.272367771,Blue,Audio File 18,123.046875,28.41645856,139.453125,0.0,0.189470986,0.0,49.283,0.0,0,780.5809306,0.0,0,0,-0.211878048,0.211878048,Small Change (0-5%),No Change,0.5022014676425248,0.22201138518239005
000:00:51.215000,18.8.csv,Audio File 18.mp3,-0.342250342,-0.110963111,Red,Audio File 18,132.5120192,5.46470357,126.2019231,0.076923077,0.14313103,4.899142977,51.215,9.465144231,9.465144231,2.53578829,7.692307692,7.692307692,7.692307692,0.16140466,0.16140466,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5638425617048554,0.27455845859623845
000:00:51.600000,18.7.csv,Audio File 18.mp3,-0.166269716,-0.229676897,Red,Audio File 18,151.9990809,14.7623663,135.8526584,0.147058824,0.11857883,50.61574455,51.6,19.48706165,19.48706165,118.7444197,14.70588235,14.70588235,14.70588235,-0.118713787,0.118713787,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.6291096024633267,0.3224690255163212
000:00:58.978000,18.13.csv,Audio File 18.mp3,-0.07364577,-0.525453439,Red,Audio File 18,120.1853198,16.04061765,134.8988066,-0.209302326,0.090291443,-4.311976296,58.978,-31.81376111,31.81376111,-7.444798163,-20.93023256,20.93023256,20.93023256,-0.295776541,0.295776541,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.29501655918277947,0.0790344644797697
