Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:02.383000,21.12.csv,Audio File 21.mp3,-0.015716355,-0.421638123,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.383,0.0,0,0,0.0,0,0,-0.525594301,0.525594301,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:02.383000,21.10.csv,Audio File 21.mp3,0.088800089,-0.395863396,Blue,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.383,0.0,0,,0.0,0,0,0.025774727,0.025774727,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:02.439000,21.2.csv,Audio File 21.mp3,-0.061290323,0.327548387,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.439,0.0,0,,0.0,0,0,0.723411783,0.723411783,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:02.494000,21.3.csv,Audio File 21.mp3,0.293548387,-0.314387097,Blue,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.494,0.0,0,0,0.0,0,0,-0.641935484,0.641935484,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:02.633000,21.16.csv,Audio File 21.mp3,-0.054309327,-0.815820543,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.633,0.0,0,0,0.0,0,0,-0.501433446,0.501433446,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:02.667000,21.5.csv,Audio File 21.mp3,-0.093548387,-0.378903226,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.667,0.0,0,0,0.0,0,0,0.436917317,0.436917317,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:02.667000,21.1.csv,Audio File 21.mp3,-0.093548387,-0.378903226,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.667,0.0,0,,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:02.765000,21.13.csv,Audio File 21.mp3,-0.034604106,-0.163636364,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,2.765,0.0,0,,0.0,0,0,0.215266862,0.215266862,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:03.101000,21.16.csv,Audio File 21.mp3,-0.047225502,-0.593860685,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,3.101,0.0,0,0,0.0,0,0,-0.430224321,0.430224321,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:03.440000,21.4.csv,Audio File 21.mp3,-0.129032258,-0.388580645,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,3.44,0.0,0,0,0.0,0,0,0.20528004,0.20528004,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:03.634000,21.6.csv,Audio File 21.mp3,-0.115751595,0.147546331,Yellow,Audio File 21,140.625,1.980241015,138.3384146,0.025,0.00477149,17.67978376,3.634,3.429878049,3.429878049,91.13290596,2.5,2.5,2.5,0.536126976,0.536126976,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.585714285724996,0.5396468699645794
000:00:05.021000,21.14.csv,Audio File 21.mp3,-0.112978594,-0.321686417,Red,Audio File 21,137.195122,1.980241015,138.3384146,-0.024390244,0.00954298,-2.472875306,5.021,-3.429878049,3.429878049,-14.52967488,-2.43902439,2.43902439,2.43902439,-0.469232749,0.469232749,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.4142857142750041,0.38362760831020204
000:00:05.099000,21.10.csv,Audio File 21.mp3,0.018500019,-0.133163133,Blue,Audio File 21,137.195122,1.980241015,138.3384146,0.0,0.014314469,0.0,5.099,0.0,0,31.70352956,0.0,0,0,0.188523284,0.188523284,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:05.293000,21.3.csv,Audio File 21.mp3,-0.125806452,-0.056322581,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.00954298,0.0,5.293,0.0,0,0,0.0,0,0,0.076840553,0.076840553,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:05.379000,21.4.csv,Audio File 21.mp3,-0.05483871,-0.114387097,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.00477149,0.0,5.379,0.0,0,0,0.0,0,0,-0.058064516,0.058064516,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:05.399000,21.13.csv,Audio File 21.mp3,-0.058064516,0.009970674,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,5.399,0.0,0,0,0.0,0,0,0.124357771,0.124357771,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:05.465000,21.16.csv,Audio File 21.mp3,-0.063754427,-0.343565525,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,5.465,0.0,0,0,0.0,0,0,-0.3535362,0.3535362,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:05.867000,21.18.csv,Audio File 21.mp3,-0.084141665,-0.146244079,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,5.867,0.0,0,0,0.0,0,0,0.197321447,0.197321447,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:05.883000,21.11.csv,Audio File 21.mp3,-0.142090053,0.066504924,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,5.883,0.0,0,0,0.0,0,0,0.212749002,0.212749002,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:06.066000,21.6.csv,Audio File 21.mp3,-0.09536382,0.373850639,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,6.066,0.0,0,0,0.0,0,0,0.307345716,0.307345716,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:06.160000,21.2.csv,Audio File 21.mp3,-0.293548387,0.395290323,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,6.16,0.0,0,0,0.0,0,0,0.021439683,0.021439683,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:06.166000,21.10.csv,Audio File 21.mp3,-0.125800126,-0.033263033,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,6.166,0.0,0,0,0.0,0,0,-0.428553356,0.428553356,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:06.351000,21.4.csv,Audio File 21.mp3,-0.090322581,0.146903226,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,6.351,0.0,0,0,0.0,0,0,0.180166259,0.180166259,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:07.300000,21.18.csv,Audio File 21.mp3,-0.115722987,0.25754568,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,7.3,0.0,0,0,0.0,0,0,0.110642454,0.110642454,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:07.423000,21.8.csv,Audio File 21.mp3,-0.160626349,0.243390693,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,7.423,0.0,0,0,0.0,0,0,-0.014154987,0.014154987,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:07.556000,21.17.csv,Audio File 21.mp3,-0.090302221,0.204757859,Yellow,Audio File 21,133.9285714,1.885943824,136.1062718,-0.023809524,0.004618802,-24.56053025,7.556,-3.266550523,3.266550523,-184.6656409,-2.380952381,2.380952381,2.380952381,-0.038632834,0.038632834,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.41836734692500527,0.3854620499431105
000:00:08.251000,21.18.csv,Audio File 21.mp3,-0.59846605,0.291382811,Yellow,Audio File 21,133.9285714,1.885943824,135.0174216,0.0,0.009274853,0.0,8.251,0.0,0,35.33889244,0.0,0,0,0.086624952,0.086624952,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:08.300000,21.9.csv,Audio File 21.mp3,-0.20896059,0.345526446,Yellow,Audio File 21,133.9285714,0.0,133.9285714,0.0,0.009274853,0.0,8.3,0.0,0,0,0.0,0,0,0.054143635,0.054143635,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:09.213000,21.16.csv,Audio File 21.mp3,-0.110979929,0.046044864,Yellow,Audio File 21,133.9285714,0.0,133.9285714,0.0,0.004656051,0.0,9.213,0.0,0,0,0.0,0,0,-0.299481582,0.299481582,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:09.367000,21.1.csv,Audio File 21.mp3,-0.280645161,0.011419355,Yellow,Audio File 21,133.9285714,0.0,133.9285714,0.0,0.0,0.0,9.367,0.0,0,0,0.0,0,0,-0.034625509,0.034625509,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:09.367000,21.5.csv,Audio File 21.mp3,-0.280645161,0.011419355,Yellow,Audio File 21,133.9285714,0.0,133.9285714,0.0,0.0,0.0,9.367,0.0,0,,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:10.137000,21.13.csv,Audio File 21.mp3,-0.072140762,0.24457478,Yellow,Audio File 21,133.9285714,0.0,133.9285714,0.0,0.0,0.0,10.137,0.0,0,,0.0,0,0,0.233155425,0.233155425,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:11.441000,21.19.csv,Audio File 21.mp3,-0.139138914,0.223008015,Yellow,Audio File 21,137.195122,1.885943824,135.0174216,0.024390244,0.004656051,2.505023407,11.441,3.266550523,3.266550523,1.92103022,2.43902439,2.43902439,2.43902439,-0.021566765,0.021566765,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5816326530749948,0.5377207062326516
000:00:12.635000,21.7.csv,Audio File 21.mp3,-0.165999414,0.50610292,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.009274853,0.0,12.635,0.0,0,-2.098009554,0.0,0,0,0.283094905,0.283094905,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:13.032000,21.3.csv,Audio File 21.mp3,-0.174193548,0.18883871,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.004618802,0.0,13.032,0.0,0,0,0.0,0,0,-0.31726421,0.31726421,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:15.401000,21.9.csv,Audio File 21.mp3,-0.280861008,0.496067946,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,15.401,0.0,0,0,0.0,0,0,0.307229236,0.307229236,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:15.469000,21.20.csv,Audio File 21.mp3,-0.068417556,0.02370237,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,15.469,0.0,0,0,0.0,0,0,-0.472365576,0.472365576,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:19.485000,21.10.csv,Audio File 21.mp3,-0.210900211,0.083287083,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,19.485,0.0,0,0,0.0,0,0,0.059584713,0.059584713,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:28.269000,21.16.csv,Audio File 21.mp3,-0.238488784,0.284533648,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,28.269,0.0,0,0,0.0,0,0,0.201246565,0.201246565,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:29.991000,21.19.csv,Audio File 21.mp3,-0.197001843,0.349449231,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,29.991,0.0,0,0,0.0,0,0,0.064915582,0.064915582,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:32.268000,21.20.csv,Audio File 21.mp3,-0.139138914,0.302301659,Yellow,Audio File 21,130.8139535,3.68416933,135.0680658,-0.046511628,0.00909213,-2.802445526,32.268,-6.381168463,6.381168463,-1.230762199,-4.651162791,4.651162791,4.651162791,-0.047147572,0.047147572,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.340531561448261,0.31374818015833683
000:00:33.994000,21.4.csv,Audio File 21.mp3,-0.067741935,0.411419355,Yellow,Audio File 21,137.195122,3.68416933,135.0680658,0.048780488,0.01818426,3.697084857,33.994,6.381168463,6.381168463,3.765660708,4.87804878,4.87804878,4.87804878,0.109117696,0.109117696,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.659468438551739,0.6147672551938763
000:00:34.051000,21.7.csv,Audio File 21.mp3,-0.3417635,0.50610292,Yellow,Audio File 21,137.195122,3.68416933,135.0680658,0.0,0.027276391,0.0,34.051,0.0,0,-64.86113784,0.0,0,0,0.094683565,0.094683565,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:34.938000,21.1.csv,Audio File 21.mp3,-0.280645161,0.301741935,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.01818426,0.0,34.938,0.0,0,0,0.0,0,0,-0.204360984,0.204360984,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:34.938000,21.5.csv,Audio File 21.mp3,-0.280645161,0.301741935,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.00909213,0.0,34.938,0.0,0,,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:35.485000,21.12.csv,Audio File 21.mp3,-0.158004346,-0.165519739,Red,Audio File 21,137.195122,0.0,137.195122,0.0,0.0,0.0,35.485,0.0,0,,0.0,0,0,-0.467261675,0.467261675,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:35.611000,21.17.csv,Audio File 21.mp3,-0.257798276,0.430513412,Yellow,Audio File 21,133.9285714,1.885943824,136.1062718,-0.023809524,0.004618802,-25.92500415,35.611,-3.266550523,3.266550523,-205.7540012,-2.380952381,2.380952381,2.380952381,0.596033151,0.596033151,Small Change (0-5%),Decrease in Tempo → Increase in Arousal,0.41836734692500527,0.3854620499431105
000:00:35.754000,21.17.csv,Audio File 21.mp3,-0.257798276,0.430513412,Yellow,Audio File 21,133.9285714,1.885943824,135.0174216,0.0,0.009274853,0.0,35.754,0.0,0,181.2937353,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:36.287000,21.2.csv,Audio File 21.mp3,-0.3,0.524322581,Yellow,Audio File 21,133.9285714,0.0,133.9285714,0.0,0.009274853,0.0,36.287,0.0,0,0,0.0,0,0,0.093809169,0.093809169,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:36.865000,21.11.csv,Audio File 21.mp3,-0.268749108,0.341230198,Yellow,Audio File 21,137.195122,1.885943824,135.0174216,0.024390244,0.009312101,5.651471492,36.865,3.266550523,3.266550523,9.77763234,2.43902439,2.43902439,2.43902439,-0.183092382,0.183092382,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5816326530749948,0.5377207062326516
000:00:37.216000,21.9.csv,Audio File 21.mp3,-0.325798769,0.66458455,Yellow,Audio File 21,137.195122,1.885943824,136.1062718,0.0,0.009274853,0.0,37.216,0.0,0,-16.10105838,0.0,0,0,0.323354352,0.323354352,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:37.355000,21.19.csv,Audio File 21.mp3,-0.28058163,0.478033518,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.009274853,0.0,37.355,0.0,0,0,0.0,0,0,-0.186551033,0.186551033,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:37.678000,21.2.csv,Audio File 21.mp3,-0.380645161,0.585612903,Yellow,Audio File 21,140.625,1.980241015,138.3384146,0.025,0.009390292,10.61881749,37.678,3.429878049,3.429878049,32.87559594,2.5,2.5,2.5,0.107579386,0.107579386,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.585714285724996,0.5396468699645794
000:00:38.080000,21.3.csv,Audio File 21.mp3,-0.212903226,0.392064516,Yellow,Audio File 21,140.625,1.980241015,139.4817073,0.0,0.009503869,0.0,38.08,0.0,0,-26.41496888,0.0,0,0,-0.193548387,0.193548387,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:40.417000,21.13.csv,Audio File 21.mp3,-0.114369501,0.462756598,Yellow,Audio File 21,137.195122,1.980241015,139.4817073,-0.024390244,0.014236248,-1.467641441,40.417,-3.429878049,3.429878049,-0.628002328,-2.43902439,2.43902439,2.43902439,0.070692082,0.070692082,Small Change (0-5%),Decrease in Tempo → Increase in Arousal,0.4142857142750041,0.38362760831020204
000:00:41.474000,21.8.csv,Audio File 21.mp3,-0.220383998,0.356266254,Yellow,Audio File 21,127.8409091,6.616876681,135.2203437,-0.068181818,0.025776103,-8.849775648,41.474,-9.35421286,9.35421286,-6.984043715,-6.818181818,6.818181818,6.818181818,-0.106490345,0.106490345,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.26623376622727524,0.24529403175039036
000:00:43.674000,21.20.csv,Audio File 21.mp3,-0.304155416,0.33444773,Yellow,Audio File 21,140.625,6.616876681,135.2203437,0.1,0.037355068,5.810950413,43.674,12.78409091,12.78409091,6.663966392,10.0,10,10,-0.021818523,0.021818523,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.8194805195227112,0.7765650080440374
000:00:46.708000,21.4.csv,Audio File 21.mp3,-0.374193548,0.553354839,Yellow,Audio File 21,122.2826087,9.405415128,130.2495059,-0.130434783,0.05669294,-6.045613482,46.708,-18.3423913,18.3423913,-3.907898449,-13.04347826,13.04347826,13.04347826,0.218907108,0.218907108,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.041614906913012784,0.04864261281288179
000:00:47.742000,21.4.csv,Audio File 21.mp3,-0.532258065,0.627548387,Yellow,Audio File 21,133.9285714,9.281827427,132.2787267,0.095238095,0.063771165,11.26302005,47.742,11.64596273,11.64596273,16.73949084,9.523809524,9.523809524,9.523809524,0.074193548,0.074193548,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.7910381543369776,0.761522586584692
000:00:48.634000,21.7.csv,Audio File 21.mp3,-0.407675032,0.611073137,Yellow,Audio File 21,137.195122,7.838812111,131.135434,0.024390244,0.067385308,3.662052155,48.634,3.266550523,3.266550523,-8.521264457,2.43902439,2.43902439,2.43902439,-0.01647525,0.01647525,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5816326530749948,0.5377207062326516
000:00:48.650000,21.12.csv,Audio File 21.mp3,-0.178700781,0.214777255,Yellow,Audio File 21,137.195122,1.885943824,136.1062718,0.0,0.047933859,0.0,48.65,0.0,0,-228.8782597,0.0,0,0,-0.396295883,0.396295883,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:49.418000,21.18.csv,Audio File 21.mp3,-0.575907963,0.478614933,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.024544289,0.0,49.418,0.0,0,0,0.0,0,0,0.263837679,0.263837679,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:49.466000,21.9.csv,Audio File 21.mp3,-0.372983418,0.788163394,Yellow,Audio File 21,137.195122,0.0,137.195122,0.0,0.004618802,0.0,49.466,0.0,0,0,0.0,0,0,0.30954846,0.30954846,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:49.704000,21.8.csv,Audio File 21.mp3,-0.26686217,0.493487523,Yellow,Audio File 21,127.8409091,5.400657313,134.077051,-0.068181818,0.01342675,-39.30341538,49.704,-9.35421286,9.35421286,-165.1404008,-6.818181818,6.818181818,6.818181818,-0.294675871,0.294675871,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.26623376622727524,0.24529403175039036
000:00:49.729000,21.16.csv,Audio File 21.mp3,-0.245572609,0.497048406,Yellow,Audio File 21,127.8409091,5.400657313,130.95898,0.0,0.027173185,0.0,49.729,0.0,0,1572.136615,0.0,0,0,0.003560883,0.003560883,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:49.919000,21.1.csv,Audio File 21.mp3,-0.225806452,0.472709677,Yellow,Audio File 21,127.8409091,0.0,127.8409091,0.0,0.027173185,0.0,49.919,0.0,0,0,0.0,0,0,-0.024338729,0.024338729,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:49.919000,21.5.csv,Audio File 21.mp3,-0.225806452,0.472709677,Yellow,Audio File 21,127.8409091,0.0,127.8409091,0.0,0.013746435,0.0,49.919,0.0,0,,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:49.974000,21.3.csv,Audio File 21.mp3,-0.212903226,0.563032258,Yellow,Audio File 21,127.8409091,0.0,127.8409091,0.0,0.0,0.0,49.974,0.0,0,,0.0,0,0,0.090322581,0.090322581,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:50.066000,21.18.csv,Audio File 21.mp3,-0.627791563,0.530498534,Yellow,Audio File 21,127.8409091,0.0,127.8409091,0.0,0.0,0.0,50.066,0.0,0,0,0.0,0,0,-0.032533724,0.032533724,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:51.216000,21.3.csv,Audio File 21.mp3,-0.3,0.556580645,Yellow,Audio File 21,137.195122,5.400657313,130.95898,0.073170732,0.013746435,8.134098139,51.216,9.35421286,9.35421286,7.073128817,7.317073171,7.317073171,7.317073171,0.026082111,0.026082111,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.7337662337727248,0.6918138041866901
000:00:51.702000,21.10.csv,Audio File 21.mp3,-0.218300218,0.190587191,Yellow,Audio File 21,117.1875,10.01083879,127.4078437,-0.145833333,0.039937493,-41.1679464,51.702,-20.00762195,20.00762195,-101.4445361,-14.58333333,14.58333333,14.58333333,-0.365993455,0.365993455,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.0,0.0
000:00:52.355000,21.14.csv,Audio File 21.mp3,-0.108768865,0.06981835,Yellow,Audio File 21,117.1875,11.55140592,123.8567073,0.0,0.071025585,0.0,52.355,0.0,0,63.04432833,0.0,0,0,-0.12076884,0.12076884,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:52.478000,21.3.csv,Audio File 21.mp3,-0.464516129,0.543677419,Yellow,Audio File 21,117.1875,0.0,117.1875,0.0,0.05727915,0.0,52.478,0.0,0,0,0.0,0,0,0.473859069,0.473859069,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:53.165000,21.17.csv,Audio File 21.mp3,-0.337905086,0.612574342,Yellow,Audio File 21,137.195122,11.55140592,123.8567073,0.170731707,0.062176183,29.12317606,53.165,20.00762195,20.00762195,42.39181377,17.07317073,17.07317073,17.07317073,0.068896922,0.068896922,Large Change (>15%),Increase in Tempo → Increase in Arousal,1.0,1.0
000:00:53.671000,21.19.csv,Audio File 21.mp3,-0.366304488,0.563756376,Yellow,Audio File 21,133.9285714,10.73342723,129.4370645,-0.023809524,0.058729394,-6.455633444,53.671,-3.266550523,3.266550523,-70.31385277,-2.380952381,2.380952381,2.380952381,-0.048817966,0.048817966,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.41836734692500527,0.3854620499431105
000:00:54.367000,21.7.csv,Audio File 21.mp3,-0.471145396,0.796601894,Yellow,Audio File 21,133.9285714,1.885943824,135.0174216,0.0,0.063385445,0.0,54.367,0.0,0,9.275335408,0.0,0,0,0.232845519,0.232845519,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:54.434000,21.17.csv,Audio File 21.mp3,-0.371889792,0.709673504,Yellow,Audio File 21,133.9285714,0.0,133.9285714,0.0,0.032297353,0.0,54.434,0.0,0,0,0.0,0,0,-0.08692839,0.08692839,Small Change (0-5%),No Change,0.5,0.4606741572714268
000:00:55.668000,21.6.csv,Audio File 21.mp3,-0.264582356,0.481905849,Yellow,Audio File 21,137.195122,1.885943824,135.0174216,0.024390244,0.009312101,2.6471236,55.668,3.266550523,3.266550523,2.145156888,2.43902439,2.43902439,2.43902439,-0.227767655,0.227767655,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5816326530749948,0.5377207062326516
