Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:12.115000,17.9.csv,Audio File 17.mp3,-0.046761008,0.181145548,Yellow,Audio File 17,170.4545455,8.200998142,160.9848485,0.090909091,0.01698089,11.36363636,12.115,14.20454545,14.20454545,9.090909091,9.090909091,9.090909091,9.090909091,-0.197388224,0.197388224,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.6104166666362211,0.47616279069761525
000:00:12.382000,17.4.csv,Audio File 17.mp3,-0.031594996,0.516302651,Yellow,Audio File 17,170.4545455,8.200998142,165.719697,0.0,0.033476612,0.0,12.382,0.0,0,-42.56043582,0.0,0,0,0.335157103,0.335157103,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:12.964000,17.5.csv,Audio File 17.mp3,0.025806452,0.169483871,Green,Audio File 17,152.027027,10.63913272,164.3120393,-0.108108108,0.0550598,-31.6624028,12.964,-18.42751843,18.42751843,-54.40275395,-10.81081081,10.81081081,10.81081081,-0.34681878,0.34681878,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.3567567567311258,0.2737900691612632
000:00:13.028000,17.10.csv,Audio File 17.mp3,0.035769146,0.145512399,Green,Audio File 17,152.027027,10.63913272,158.1695332,0.0,0.060500279,0.0,13.028,0.0,0,494.7250437,0.0,0,0,-0.023971472,0.023971472,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:13.267000,17.14.csv,Audio File 17.mp3,-0.200240288,0.365791331,Yellow,Audio File 17,152.027027,0.0,152.027027,0.0,0.044004557,0.0,13.267,0.0,0,0,0.0,0,0,0.220278932,0.220278932,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:13.269000,17.5.csv,Audio File 17.mp3,0.058064516,0.372709677,Green,Audio File 17,152.027027,0.0,152.027027,0.0,0.02242137,0.0,13.269,0.0,0,0,0.0,0,0,0.006918347,0.006918347,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:13.343000,17.15.csv,Audio File 17.mp3,-0.038961039,0.373376623,Yellow,Audio File 17,152.027027,0.0,152.027027,0.0,0.0,0.0,13.343,0.0,0,0,0.0,0,0,0.000666946,0.000666946,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:14.351000,17.8.csv,Audio File 17.mp3,-0.04995005,0.151737152,Yellow,Audio File 17,170.4545455,10.63913272,158.1695332,0.121212121,0.02242137,18.28126828,14.351,18.42751843,18.42751843,18.13617885,12.12121212,12.12121212,12.12121212,-0.221639472,0.221639472,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.6432432432688742,0.5069767441704388
000:00:15.850000,17.1.csv,Audio File 17.mp3,-0.095147737,0.270599078,Yellow,Audio File 17,140.625,15.05202887,154.3688575,-0.175,0.05492367,-19.89963006,15.85,-29.82954545,29.82954545,-25.47091283,-17.5,17.5,17.5,0.118861927,0.118861927,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.268125000025069,0.2057703488563951
000:00:17.454000,17.2.csv,Audio File 17.mp3,-0.021191833,0.336347037,Yellow,Audio File 17,148.0263158,15.53279725,153.0352871,0.052631579,0.088756384,4.614286652,17.454,7.401315789,7.401315789,15.28299047,5.263157895,5.263157895,5.263157895,0.065747959,0.065747959,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5575328947357068,0.4372399020853791
000:00:18.223000,17.5.csv,Audio File 17.mp3,0.0,0.530774194,Green,Audio File 17,106.1320755,22.35944502,131.5944638,-0.283018868,0.122972263,-54.47885607,18.223,-41.89424032,41.89424032,-76.84413878,-28.30188679,28.30188679,28.30188679,0.194427157,0.194427157,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.17434210523145083,0.09593023261046052
000:00:19.068000,17.17.csv,Audio File 17.mp3,-0.100649351,0.425324675,Yellow,Audio File 17,170.4545455,32.64846347,141.5376456,0.606060606,0.167359903,76.12126625,19.068,64.32246998,64.32246998,154.5563578,60.60606061,60.60606061,60.60606061,-0.105449518,0.105449518,Large Change (>15%),Increase in Tempo → Decrease in Arousal,1.0,1.0
000:00:20.268000,17.3.csv,Audio File 17.mp3,0.082796381,0.318465596,Green,Audio File 17,152.027027,33.1242614,142.871216,-0.108108108,0.210809519,-15.35626536,20.268,-18.42751843,18.42751843,-76.23127634,-10.81081081,10.81081081,10.81081081,-0.106859079,0.106859079,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.3567567567311258,0.2737900691612632
000:00:20.990000,17.5.csv,Audio File 17.mp3,0.1,0.659806452,Green,Audio File 17,170.4545455,10.63913272,164.3120393,0.121212121,0.175755458,25.52287871,20.99,18.42751843,18.42751843,56.61931311,12.12121212,12.12121212,12.12121212,0.341340856,0.341340856,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.6432432432688742,0.5069767441704388
000:00:21.235000,17.20.csv,Audio File 17.mp3,-0.126943635,0.445887446,Yellow,Audio File 17,170.4545455,10.63913272,164.3120393,0.0,0.120448705,0.0,21.235,0.0,0,-104.1750151,0.0,0,0,-0.213919006,0.213919006,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:21.338000,17.20.csv,Audio File 17.mp3,-0.126943635,0.445887446,Yellow,Audio File 17,170.4545455,0.0,170.4545455,0.0,0.043166375,0.0,21.338,0.0,0,0,0.0,0,0,0,0,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:23.141000,17.5.csv,Audio File 17.mp3,0.241935484,0.763032258,Green,Audio File 17,133.9285714,21.08828094,158.2792208,-0.214285714,0.065994747,-20.25844372,23.141,-36.52597403,36.52597403,-11.23596435,-21.42857143,21.42857143,21.42857143,0.317144812,0.317144812,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.21607142852756472,0.1658222591438517
000:00:25.585000,17.2.csv,Audio File 17.mp3,-0.027831572,0.58423062,Yellow,Audio File 17,170.4545455,21.08828094,158.2792208,0.272727273,0.088823118,14.94516122,25.585,36.52597403,36.52597403,14.40409367,27.27272727,27.27272727,27.27272727,-0.178801638,0.178801638,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.7839285714724353,0.6610465115853998
000:00:28.607000,17.5.csv,Audio File 17.mp3,0.148387097,0.78883871,Green,Audio File 17,137.195122,20.21140925,147.1927463,-0.195121951,0.134593964,-11.00576555,28.607,-33.2594235,33.2594235,-8.587335134,-19.51219512,19.51219512,19.51219512,0.204608089,0.204608089,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.24146341464855547,0.1853091322016423
000:00:30.590000,17.5.csv,Audio File 17.mp3,0.290322581,0.817870968,Green,Audio File 17,125.0,23.52667264,144.2165558,-0.088888889,0.144560518,-6.149834569,30.59,-12.19512195,12.19512195,2.448780123,-8.888888889,8.888888889,8.888888889,0.029032258,0.029032258,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.40520325203780366,0.2933333333448577
000:00:30.952000,17.16.csv,Audio File 17.mp3,0.038961039,0.353896104,Green,Audio File 17,125.0,7.040856941,129.0650407,0.0,0.118333219,0.0,30.952,0.0,0,16.98849329,0.0,0,0,-0.463974864,0.463974864,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:31.410000,17.17.csv,Audio File 17.mp3,-0.077922078,0.532467532,Yellow,Audio File 17,125.0,0.0,125.0,0.0,0.072562374,0.0,31.41,0.0,0,0,0.0,0,0,0.178571429,0.178571429,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:31.705000,17.18.csv,Audio File 17.mp3,-0.104856878,0.498895662,Yellow,Audio File 17,130.8139535,3.356687612,126.9379845,0.046511628,0.026998768,19.70831691,31.705,5.813953488,5.813953488,66.80785393,4.651162791,4.651162791,4.651162791,-0.03357187,0.03357187,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5451937984487206,0.43101676582482007
000:00:31.757000,17.16.csv,Audio File 17.mp3,-0.064935065,0.415584416,Yellow,Audio File 17,130.8139535,3.356687612,128.875969,0.0,0.017496467,0.0,31.757,0.0,0,-379.0060944,0.0,0,0,-0.083311247,0.083311247,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:31.875000,17.18.csv,Audio File 17.mp3,-0.104856878,0.498895662,Yellow,Audio File 17,130.8139535,0.0,130.8139535,0.0,0.017496467,0.0,31.875,0.0,0,0,0.0,0,0,0.083311247,0.083311247,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:32.293000,17.5.csv,Audio File 17.mp3,0.274193548,0.885612903,Green,Audio File 17,130.8139535,0.0,130.8139535,0.0,0.008681959,0.0,32.293,0.0,0,0,0.0,0,0,0.386717241,0.386717241,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:36.649000,17.7.csv,Audio File 17.mp3,-0.148294612,0.669078327,Yellow,Audio File 17,170.4545455,22.88650644,144.0274841,0.303030303,0.052967915,9.100227724,36.649,39.64059197,39.64059197,2.089124822,30.3030303,30.3030303,30.3030303,-0.216534577,0.216534577,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.808139534927107,0.6918604650683919
000:00:36.718000,17.1.csv,Audio File 17.mp3,-0.134182705,0.448425047,Yellow,Audio File 17,170.4545455,22.88650644,157.2410148,0.0,0.101484744,0.0,36.718,0.0,0,-131.8873583,0.0,0,0,-0.220653279,0.220653279,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:36.801000,17.3.csv,Audio File 17.mp3,0.142890528,0.438653891,Green,Audio File 17,170.4545455,0.0,170.4545455,0.0,0.101484744,0.0,36.801,0.0,0,0,0.0,0,0,-0.009771156,0.009771156,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:37.513000,17.1.csv,Audio File 17.mp3,-0.127676877,0.617576579,Yellow,Audio File 17,156.25,8.200998142,165.719697,-0.083333333,0.065012551,-19.95020429,37.513,-14.20454545,14.20454545,-28.01994985,-8.333333333,8.333333333,8.333333333,0.178922688,0.178922688,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.38958333336377887,0.2989825581551573
000:00:39.165000,17.7.csv,Audio File 17.mp3,-0.235923246,0.500561722,Yellow,Audio File 17,170.4545455,8.200998142,165.719697,0.090909091,0.032991444,8.598393132,39.165,14.20454545,14.20454545,17.28123331,9.090909091,9.090909091,9.090909091,-0.117014857,0.117014857,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.6104166666362211,0.47616279069761525
000:00:39.185000,17.3.csv,Audio File 17.mp3,0.134544119,0.184923046,Green,Audio File 17,170.4545455,8.200998142,165.719697,0.0,0.049487166,0.0,39.185,0.0,0,-429.9196566,0.0,0,0,-0.315638676,0.315638676,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:39.366000,17.1.csv,Audio File 17.mp3,-0.199240987,0.424570344,Yellow,Audio File 17,170.4545455,0.0,170.4545455,0.0,0.032991444,0.0,39.366,0.0,0,0,0.0,0,0,0.239647298,0.239647298,Small Change (0-5%),No Change,0.5,0.3837209302384701
000:00:39.689000,17.5.csv,Audio File 17.mp3,0.074193548,0.566258065,Green,Audio File 17,133.9285714,21.08828094,158.2792208,-0.214285714,0.060907281,-113.0835109,39.689,-36.52597403,36.52597403,-350.103749,-21.42857143,21.42857143,21.42857143,0.14168772,0.14168772,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.21607142852756472,0.1658222591438517
000:00:42.479000,17.5.csv,Audio File 17.mp3,0.077419355,0.437225806,Green,Audio File 17,104.1666667,33.20140717,136.1832612,-0.222222222,0.12567805,-10.66734938,42.479,-29.76190476,29.76190476,36.70830163,-22.22222222,22.22222222,22.22222222,-0.129032258,0.129032258,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.26865079365535893,0.1577519380298607
000:00:44.271000,17.5.csv,Audio File 17.mp3,-0.032258065,0.475935484,Yellow,Audio File 17,110.2941176,15.7157248,116.1297852,0.058823529,0.170787708,3.419336485,44.271,6.12745098,6.12745098,7.860873807,5.882352941,5.882352941,5.882352941,0.038709677,0.038709677,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5476307189533085,0.443536251709642
