Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:09.514000,19.5.csv,Audio File 19.mp3,0.541935484,-0.704709677,Blue,Audio File 19,161.4990234,7.99212897,156.8847656,0.09375,0.033961781,23.14845056,9.514,13.84277344,13.84277344,77.48440761,9.375,9.375,9.375,-0.016888065,0.016888065,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.6081632653220688,0.46554621849026934
000:00:09.669000,19.10.csv,Audio File 19.mp3,0.278009028,-0.741813742,Blue,Audio File 19,161.4990234,7.99212897,156.8847656,0.0,0.050942671,0.0,9.669,0.0,0,-149.3448424,0.0,0,0,-0.037104064,0.037104064,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:16.603000,19.5.csv,Audio File 19.mp3,0.687096774,-0.695032258,Blue,Audio File 19,129.1992188,18.64830093,150.7324219,-0.2,0.075201085,-4.658177774,16.603,-32.29980469,32.29980469,-0.671787969,-20.0,20,20,0.046781484,0.046781484,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.24761904760788517,0.18644257703518774
000:00:17.665000,19.10.csv,Audio File 19.mp3,0.418609169,-0.671513672,Blue,Audio File 19,129.1992188,18.64830093,139.9658203,0.0,0.102631754,0.0,17.665,0.0,0,4.386231426,0.0,0,0,0.023518587,0.023518587,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:18.982000,19.12.csv,Audio File 19.mp3,0.441642229,-0.658557185,Blue,Audio File 19,161.4990234,18.64830093,139.9658203,0.25,0.130062423,24.5252883,18.982,32.29980469,32.29980469,18.62208679,25.0,25,25,0.012956487,0.012956487,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.7523809523921148,0.6140056022429723
000:00:19.101000,19.18.csv,Audio File 19.mp3,0.349854227,-0.411078717,Blue,Audio File 19,161.4990234,18.64830093,150.7324219,0.0,0.130062423,0.0,19.101,0.0,0,-206.0948596,0.0,0,0,0.247478468,0.247478468,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:19.486000,19.10.csv,Audio File 19.mp3,0.537009287,-0.534613535,Blue,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.085650864,0.0,19.486,0.0,0,0,0.0,0,0,-0.123534817,0.123534817,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:20.051000,19.19.csv,Audio File 19.mp3,0.599301642,-0.489340848,Blue,Audio File 19,151.9990809,5.484794392,158.3323759,-0.058823529,0.05278631,-16.81405762,20.051,-9.499942555,9.499942555,-29.75939402,-5.882352941,5.882352941,5.882352941,0.045272687,0.045272687,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.4257703081268607,0.3205799967098949
000:00:20.148000,19.6.csv,Audio File 19.mp3,0.531200968,-0.582487382,Blue,Audio File 19,151.9990809,5.484794392,155.1657284,0.0,0.023329664,0.0,20.148,0.0,0,173.3408002,0.0,0,0,-0.093146534,0.093146534,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:20.283000,19.11.csv,Audio File 19.mp3,0.466230198,-0.613172542,Blue,Audio File 19,151.9990809,0.0,151.9990809,0.0,0.023329664,0.0,20.283,0.0,0,0,0.0,0,0,-0.03068516,0.03068516,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:20.465000,19.3.csv,Audio File 19.mp3,0.360829848,0.145058331,Green,Audio File 19,151.9990809,0.0,151.9990809,0.0,0.011782659,0.0,20.465,0.0,0,0,0.0,0,0,0.758230873,0.758230873,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:21.598000,19.8.csv,Audio File 19.mp3,0.588684672,-0.546488114,Blue,Audio File 19,161.4990234,5.484794392,155.1657284,0.0625,0.011782659,8.384768363,21.598,9.499942555,9.499942555,7.400501644,6.25,6.25,6.25,-0.691546445,0.691546445,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.5742296918731393,0.4358543417397287
000:00:21.650000,19.11.csv,Audio File 19.mp3,0.441255173,-0.466890253,Blue,Audio File 19,161.4990234,5.484794392,158.3323759,0.0,0.023329664,0.0,21.65,0.0,0,-161.2455454,0.0,0,0,0.079597861,0.079597861,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:21.947000,19.3.csv,Audio File 19.mp3,0.303598943,0.2287035,Green,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.023329664,0.0,21.947,0.0,0,0,0.0,0,0,0.695593752,0.695593752,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:22.253000,19.17.csv,Audio File 19.mp3,0.376358336,-0.55155049,Blue,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.011547005,0.0,22.253,0.0,0,0,0.0,0,0,-0.78025399,0.78025399,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:22.435000,19.4.csv,Audio File 19.mp3,0.614470967,-0.598734104,Blue,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.0,0.0,22.435,0.0,0,0,0.0,0,0,-0.047183614,0.047183614,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:30.652000,19.7.csv,Audio File 19.mp3,0.534618443,-0.582336031,Blue,Audio File 19,139.6748311,12.60020333,154.2242927,-0.135135135,0.027233503,-2.655980572,30.652,-21.82419236,21.82419236,-0.323229959,-13.51351351,13.51351351,13.51351351,0.016398073,0.016398073,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.3294723294500046,0.2480732834048283
000:00:31.468000,19.1.csv,Audio File 19.mp3,0.562259165,-0.402113839,Blue,Audio File 19,139.6748311,12.60020333,146.9495619,0.0,0.0558152,0.0,31.468,0.0,0,3.254878151,0.0,0,0,0.180222192,0.180222192,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:34.215000,19.3.csv,Audio File 19.mp3,0.255172793,0.061413163,Green,Audio File 19,129.1992188,6.048097599,136.1829603,-0.075,0.070619053,-3.813473728,34.215,-10.47561233,10.47561233,-1.388232154,-7.5,7.5,7.5,0.463527002,0.463527002,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.41814671815788057,0.3052100840373501
000:00:34.378000,19.5.csv,Audio File 19.mp3,0.809677419,-0.627290323,Blue,Audio File 19,129.1992188,6.048097599,132.6910895,0.0,0.058578978,0.0,34.378,0.0,0,23.39554434,0.0,0,0,-0.688703486,0.688703486,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:40.381000,19.6.csv,Audio File 19.mp3,0.638953477,-0.317832095,Blue,Audio File 19,161.4990234,18.64830093,139.9658203,0.25,0.07440884,5.380610476,40.381,32.29980469,32.29980469,0.896320253,25.0,25,25,0.309458227,0.309458227,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.7523809523921148,0.6140056022429723
000:00:47.118000,19.9.csv,Audio File 19.mp3,0.453250453,-0.617863618,Blue,Audio File 19,126.0480183,19.62133708,138.9154202,-0.219512195,0.106687202,-5.262135245,47.118,-35.45100514,35.45100514,-1.579745543,-21.95121951,21.95121951,21.95121951,-0.300031523,0.300031523,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.22299651572627027,0.16790325888985327
000:00:52.933000,19.1.csv,Audio File 19.mp3,0.667951117,-0.1577012,Blue,Audio File 19,166.7086694,22.12541043,151.4185704,0.322580645,0.140200725,6.992373355,52.933,40.66065106,40.66065106,2.107396148,32.25806452,32.25806452,32.25806452,0.460162418,0.460162418,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.8177100895159082,0.6829673805390719
000:00:54.555000,19.2.csv,Audio File 19.mp3,0.509987274,-0.520179273,Blue,Audio File 19,135.9991776,21.19507411,142.9186218,-0.184210526,0.145223065,-18.93310217,54.555,-30.70949172,30.70949172,-15.98364706,-18.42105263,18.42105263,18.42105263,-0.362478073,0.362478073,Large Change (>15%),Decrease in Tempo → Decrease in Arousal,0.2600452745099443,0.20144478846098943
000:00:54.580000,19.3.csv,Audio File 19.mp3,0.332214396,0.263922518,Green,Audio File 19,135.9991776,17.73013331,146.2356749,0.0,0.138555368,0.0,54.58,0.0,0,757.3240869,0.0,0,0,0.784101791,0.784101791,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:54.643000,19.5.csv,Audio File 19.mp3,0.84516129,-0.517612903,Blue,Audio File 19,135.9991776,0.0,135.9991776,0.0,0.089848418,0.0,54.643,0.0,0,0,0.0,0,0,-0.781535421,0.781535421,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:54.671000,19.4.csv,Audio File 19.mp3,0.705167789,-0.450145694,Blue,Audio File 19,135.9991776,0.0,135.9991776,0.0,0.040414519,0.0,54.671,0.0,0,0,0.0,0,0,0.067467209,0.067467209,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:55.179000,19.3.csv,Audio File 19.mp3,0.303598943,0.340964121,Green,Audio File 19,135.9991776,0.0,135.9991776,0.0,0.0,0.0,55.179,0.0,0,0,0.0,0,0,0.791109814,0.791109814,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:55.817000,19.19.csv,Audio File 19.mp3,0.540492526,-0.227150208,Blue,Audio File 19,172.265625,20.93844315,148.0879934,0.266666667,0.047130634,56.84396139,55.817,36.26644737,36.26644737,89.09711817,26.66666667,26.66666667,26.66666667,-0.568114329,0.568114329,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.7833751044306735,0.6298412698749319
000:00:56.082000,19.8.csv,Audio File 19.mp3,0.665078866,-0.283602211,Blue,Audio File 19,172.265625,20.93844315,160.1768092,0.0,0.090704239,0.0,56.082,0.0,0,-214.5055147,0.0,0,0,-0.056452003,0.056452003,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:56.299000,19.15.csv,Audio File 19.mp3,0.23589859,-0.291329133,Blue,Audio File 19,172.265625,0.0,172.265625,0.0,0.090704239,0.0,56.299,0.0,0,0,0.0,0,0,-0.007726922,0.007726922,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:56.547000,19.19.csv,Audio File 19.mp3,0.540492526,-0.089928939,Blue,Audio File 19,161.4990234,6.21610031,168.6767578,-0.0625,0.055857654,-43.41371598,56.547,-10.76660156,10.76660156,-175.0553064,-6.25,6.25,6.25,0.201400194,0.201400194,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.41587301589534076,0.3170868347375664
000:00:56.804000,19.2.csv,Audio File 19.mp3,0.498921042,-0.278935429,Blue,Audio File 19,161.4990234,6.21610031,165.0878906,0.0,0.024835141,0.0,56.804,0.0,0,168.9249649,0.0,0,0,-0.18900649,0.18900649,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:57.215000,19.8.csv,Audio File 19.mp3,0.647103761,-0.016222532,Blue,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.024835141,0.0,57.215,0.0,0,0,0.0,0,0,0.262712897,0.262712897,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:57.240000,19.5.csv,Audio File 19.mp3,0.867741935,-0.143419355,Blue,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.012551093,0.0,57.24,0.0,0,0,0.0,0,0,-0.127196823,0.127196823,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:57.615000,19.15.csv,Audio File 19.mp3,0.268044662,-0.119883417,Blue,Audio File 19,147.65625,7.99212897,156.8847656,-0.085714286,0.01698089,-36.9140625,57.615,-13.84277344,13.84277344,-98.4375,-8.571428571,8.571428571,8.571428571,0.023535938,0.023535938,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.39183673467793123,0.2950300120126654
000:00:57.653000,19.19.csv,Audio File 19.mp3,0.533141387,-0.006616025,Blue,Audio File 19,147.65625,7.99212897,152.2705078,0.0,0.034476353,0.0,57.653,0.0,0,971.4226974,0.0,0,0,0.113267391,0.113267391,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:57.737000,19.13.csv,Audio File 19.mp3,0.416518054,-0.593353335,Blue,Audio File 19,147.65625,0.0,147.65625,0.0,0.034476353,0.0,57.737,0.0,0,0,0.0,0,0,-0.586737309,0.586737309,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:57.951000,19.20.csv,Audio File 19.mp3,0.448419505,-0.523646165,Blue,Audio File 19,147.65625,0.0,147.65625,0.0,0.017495463,0.0,57.951,0.0,0,0,0.0,0,0,0.06970717,0.06970717,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:58.149000,19.15.csv,Audio File 19.mp3,0.338766019,0.085851442,Green,Audio File 19,147.65625,0.0,147.65625,0.0,0.0,0.0,58.149,0.0,0,0,0.0,0,0,0.609497607,0.609497607,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:00:58.781000,19.20.csv,Audio File 19.mp3,0.450869885,-0.246753247,Blue,Audio File 19,172.265625,14.20822928,155.859375,0.166666667,0.030386856,38.93888449,58.781,24.609375,24.609375,61.61215901,16.66666667,16.66666667,16.66666667,-0.332604689,0.332604689,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.692290249426728,0.534827264273202
000:00:59.168000,19.16.csv,Audio File 19.mp3,0.332079136,-0.448234009,Blue,Audio File 19,172.265625,14.20822928,164.0625,0.0,0.05925437,0.0,59.168,0.0,0,-100.6172726,0.0,0,0,-0.201480762,0.201480762,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:01.132000,19.20.csv,Audio File 19.mp3,0.443518745,-0.048272482,Blue,Audio File 19,161.4990234,6.21610031,168.6767578,-0.0625,0.071538418,-5.481976356,61.132,-10.76660156,10.76660156,-2.791230324,-6.25,6.25,6.25,0.399961527,0.399961527,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.41587301589534076,0.3170868347375664
000:01:01.402000,19.13.csv,Audio File 19.mp3,0.401831609,-0.255565113,Blue,Audio File 19,161.4990234,6.21610031,165.0878906,0.0,0.053702655,0.0,61.402,0.0,0,20.30361613,0.0,0,0,-0.207292631,0.207292631,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:01.548000,19.20.csv,Audio File 19.mp3,0.443518745,0.074246508,Green,Audio File 19,172.265625,6.21610031,165.0878906,0.066666667,0.037386234,73.74384632,61.548,10.76660156,10.76660156,505.0948378,6.666666667,6.666666667,6.666666667,0.329811622,0.329811622,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5841269841046592,0.43981325864296794
000:01:01.715000,19.14.csv,Audio File 19.mp3,0.38377052,-0.475633278,Blue,Audio File 19,172.265625,6.21610031,168.6767578,0.0,0.037386234,0.0,61.715,0.0,0,-441.5799181,0.0,0,0,-0.549879786,0.549879786,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:02.105000,19.5.csv,Audio File 19.mp3,0.883870968,0.082387097,Green,Audio File 19,172.265625,0.0,172.265625,0.0,0.024835141,0.0,62.105,0.0,0,0,0.0,0,0,0.558020374,0.558020374,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:03.746000,19.6.csv,Audio File 19.mp3,0.727802038,-0.168490898,Blue,Audio File 19,161.4990234,6.21610031,168.6767578,-0.0625,0.024568097,-6.561000343,63.746,-10.76660156,10.76660156,-3.998172055,-6.25,6.25,6.25,-0.250877995,0.250877995,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.41587301589534076,0.3170868347375664
000:01:04.289000,19.2.csv,Audio File 19.mp3,0.514413766,0.019852819,Green,Audio File 19,161.4990234,6.21610031,165.0878906,0.0,0.024835141,0.0,64.289,0.0,0,12.08287356,0.0,0,0,0.188343717,0.188343717,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:05.950000,19.7.csv,Audio File 19.mp3,0.656945096,-0.372341944,Blue,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.024835141,0.0,65.95,0.0,0,0,0.0,0,0,-0.392194763,0.392194763,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:07.001000,19.12.csv,Audio File 19.mp3,0.527786344,-0.398963794,Blue,Audio File 19,161.4990234,0.0,161.4990234,0.0,0.012551093,0.0,67.001,0.0,0,0,0.0,0,0,-0.026621851,0.026621851,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:07.566000,19.7.csv,Audio File 19.mp3,0.663061428,0.049685009,Green,Audio File 19,120.1853198,23.85247794,147.7277889,-0.255813953,0.053820788,-73.12159942,67.566,-41.31370367,41.31370367,-129.41876,-25.58139535,25.58139535,25.58139535,0.448648803,0.448648803,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.1771871539425024,0.13341150413015082
000:01:11.873000,19.4.csv,Audio File 19.mp3,0.820950966,-0.324713919,Blue,Audio File 19,161.4990234,23.85247794,147.7277889,0.34375,0.107641576,9.592222816,71.873,41.31370367,41.31370367,19.20450946,34.375,34.375,34.375,-0.374398928,0.374398928,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.8228128460574976,0.7030812324945941
000:01:15.085000,19.14.csv,Audio File 19.mp3,0.385913591,-0.107024988,Blue,Audio File 19,120.1853198,23.85247794,133.9565543,-0.255813953,0.166995342,-12.86229878,75.085,-41.31370367,41.31370367,-6.990822414,-25.58139535,25.58139535,25.58139535,0.217688931,0.217688931,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.1771871539425024,0.13341150413015082
000:01:15.373000,19.5.csv,Audio File 19.mp3,0.919354839,0.18883871,Green,Audio File 19,120.1853198,23.85247794,133.9565543,0.0,0.17252832,0.0,75.373,0.0,0,44.66075964,0.0,0,0,0.295863698,0.295863698,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:17.846000,19.6.csv,Audio File 19.mp3,0.763719541,0.026219777,Green,Audio File 19,161.4990234,23.85247794,133.9565543,0.34375,0.178061298,16.70590524,77.846,41.31370367,41.31370367,6.755319549,34.375,34.375,34.375,-0.162618932,0.162618932,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.8228128460574976,0.7030812324945941
000:01:18.001000,19.11.csv,Audio File 19.mp3,0.491205223,-0.115455973,Blue,Audio File 19,161.4990234,23.85247794,147.7277889,0.0,0.17252832,0.0,78.001,0.0,0,-107.7800338,0.0,0,0,-0.14167575,0.14167575,Small Change (0-5%),No Change,0.5,0.37647058823864754
000:01:18.702000,19.10.csv,Audio File 19.mp3,0.494459244,-0.218263218,Blue,Audio File 19,147.65625,7.99212897,156.8847656,-0.085714286,0.130155444,-19.74718037,78.702,-13.84277344,13.84277344,-28.17001479,-8.571428571,8.571428571,8.571428571,-0.102807246,0.102807246,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal,0.39183673467793123,0.2950300120126654
