Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.788000,Audio File 12.mp3,0.3193548387096774,-0.5272903225806451,Blue
0:00:21.085000,Audio File 12.mp3,-0.08387096774193536,-0.3789032258064515,Red
0:01:03.775000,Audio File 12.mp3,-0.23548387096774182,-0.4305161290322581,Red
0:01:04.318000,Audio File 12.mp3,-0.3677419354838709,-0.4369677419354838,Red
0:01:04.692000,Audio File 12.mp3,-0.4032258064516129,-0.5369677419354839,Red
0:01:08.565000,Audio File 12.mp3,-0.29032258064516125,-0.18858064516129036,Red
0:01:09.112000,Audio File 12.mp3,-0.23548387096774182,-0.004709677419354907,Red
0:01:09.517000,Audio File 12.mp3,-0.19999999999999996,0.09529032258064518,Yellow
0:01:13.757000,Audio File 12.mp3,-0.23225806451612896,0.28561290322580657,Yellow
0:01:30.697000,Audio File 12.mp3,-0.3258064516129031,0.1759354838709677,Yellow
0:01:31.221000,Audio File 12.mp3,-0.34838709677419344,0.08238709677419354,Yellow
0:01:32.095000,Audio File 12.mp3,-0.37419354838709673,-0.04987096774193556,Red
0:01:32.466000,Audio File 12.mp3,-0.37096774193548376,-0.08858064516129027,Red
0:01:33.241000,Audio File 12.mp3,-0.40645161290322573,-0.17567741935483872,Red
0:01:42.897000,Audio File 12.mp3,-0.37096774193548376,0.17916129032258077,Yellow
0:01:43.637000,Audio File 12.mp3,-0.3451612903225806,0.3178709677419356,Yellow
0:01:55.889000,Audio File 12.mp3,-0.2774193548387096,0.35980645161290314,Yellow
0:01:56.922000,Audio File 12.mp3,-0.22258064516129017,0.3985161290322581,Yellow
0:02:20.800000,Audio File 12.mp3,-0.45483870967741924,0.17270967741935483,Yellow
0:02:21.303000,Audio File 12.mp3,-0.4419354838709677,0.06625806451612903,Yellow
0:02:28.323000,Audio File 12.mp3,-0.6483870967741935,-0.12406451612903235,Red
0:02:39.494000,Audio File 12.mp3,-0.4193548387096774,0.2759354838709678,Yellow
0:02:40.946000,Audio File 12.mp3,-0.37419354838709673,0.3565806451612903,Yellow
0:02:54.547000,Audio File 12.mp3,-0.37419354838709673,0.35335483870967743,Yellow
0:02:55.734000,Audio File 12.mp3,-0.2516129032258063,0.4210967741935483,Yellow
0:03:13.317000,Audio File 12.mp3,-0.2193548387096773,0.4533548387096775,Yellow
0:03:13.650000,Audio File 12.mp3,-0.10967741935483866,0.5243225806451612,Yellow
0:03:28.275000,Audio File 12.mp3,-0.08387096774193536,0.3727096774193548,Yellow
0:03:29.173000,Audio File 12.mp3,-0.07741935483870965,0.24045161290322592,Yellow
0:03:29.539000,Audio File 12.mp3,-0.06129032258064515,0.11141935483870968,Yellow
0:03:33.883000,Audio File 12.mp3,-0.09354838709677415,0.0049677419354838825,Yellow
0:03:34.412000,Audio File 12.mp3,-0.13548387096774195,-0.04341935483870962,Red
0:03:34.805000,Audio File 12.mp3,-0.21612903225806446,-0.10148387096774192,Red
0:03:35.269000,Audio File 12.mp3,-0.2612903225806451,-0.16599999999999993,Red
0:03:37.688000,Audio File 12.mp3,-0.1645161290322581,-0.28535483870967737,Red
0:04:06.612000,Audio File 12.mp3,-0.24193548387096775,-0.3982580645161291,Red
0:04:07.454000,Audio File 12.mp3,-0.37096774193548376,-0.4047096774193548,Red
