Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:03.400000,Audio File 2.mp3,0.29419560031804926,0.09780015902464867,Green
0:00:25.125000,Audio File 2.mp3,-0.007951232441028466,0.32308507818711885,Yellow
0:00:38.634000,Audio File 2.mp3,-0.14577259475218662,0.5139146567717994,Yellow
0:01:48.539000,Audio File 2.mp3,-0.20408163265306123,0.6252319109461963,Yellow
0:01:48.686000,Audio File 2.mp3,-0.20408163265306123,0.6252319109461963,Yellow
0:02:14.506000,Audio File 2.mp3,-0.21998409753511794,0.8160614895308771,Yellow
0:02:40.461000,Audio File 2.mp3,-0.27564272462231654,0.837264776040286,Yellow
0:02:41.171000,Audio File 2.mp3,-0.3021468327590777,0.8743705274317515,Yellow
0:02:41.905000,Audio File 2.mp3,-0.35250463821892386,0.9273787437052738,Yellow
0:03:16.974000,Audio File 2.mp3,-0.45322024913861636,0.7259475218658888,Yellow
0:03:17.674000,Audio File 2.mp3,-0.508878876225815,0.5669228730453217,Yellow
0:03:19.039000,Audio File 2.mp3,-0.4320169626292074,0.39464617015637393,Yellow
0:03:19.989000,Audio File 2.mp3,-0.5300821627352239,0.29393055923668143,Yellow
0:03:20.572000,Audio File 2.mp3,-0.5883912006360985,0.22236946726742635,Yellow
0:03:21.124000,Audio File 2.mp3,-0.6307977736549164,0.13225549960243832,Yellow
0:03:21.523000,Audio File 2.mp3,-0.6307977736549164,0.039491121123774064,Yellow
0:03:22.437000,Audio File 2.mp3,-0.6440498277232969,-0.0983302411873841,Red
