Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.834000,Audio File 2.mp3,-0.09758465833232188,-0.05255492171380016,Red
0:00:30.873000,Audio File 2.mp3,-0.061172472387425625,0.19747542177448718,Yellow
0:00:31,Audio File 2.mp3,-0.061172472387425625,0.19747542177448718,Yellow
0:00:37.367000,Audio File 2.mp3,-0.11457701177327362,0.430513411821823,Yellow
0:01:23.485000,Audio File 2.mp3,-0.15098919771816965,0.6004369462313386,Yellow
0:01:36.366000,Audio File 2.mp3,-0.21653113241898292,0.7363757737589514,Yellow
0:02:11.899000,Audio File 2.mp3,-0.5078286199781528,0.7412307318849374,Yellow
0:02:42.555000,Audio File 2.mp3,-0.5102560990411458,0.8747420803495567,Yellow
0:03:16.849000,Audio File 2.mp3,-0.5296759315450905,0.5761621556014078,Yellow
0:03:18.797000,Audio File 2.mp3,-0.544240805923049,0.4183760165068575,Yellow
0:03:20.797000,Audio File 2.mp3,-0.5855079499939313,0.17562811020754943,Yellow
0:03:32.645000,Audio File 2.mp3,-0.6194926568758345,-0.057409879839786404,Red
