Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.283000,Audio File 2.mp3,0.15045929680075965,0.07633829585049101,Green
0:00:11.868000,Audio File 2.mp3,0.20325203252032464,0.23735613979516423,Green
0:00:16.715000,Audio File 2.mp3,0.1715763910885859,0.4379685355295113,Green
0:00:25.202000,Audio File 2.mp3,-0.09766656108119554,0.5250765494667935,Yellow
0:01:18.281000,Audio File 2.mp3,-0.15837820715869544,0.2584732340829903,Yellow
0:01:18.779000,Audio File 2.mp3,-0.19797275894836908,0.15816703621581674,Yellow
0:01:23.679000,Audio File 2.mp3,-0.28244113609967303,0.3904550733819028,Yellow
0:01:24.381000,Audio File 2.mp3,-0.33787350860521626,0.5118783655369024,Yellow
0:01:25.448000,Audio File 2.mp3,-0.5384859043395631,0.625382747333967,Yellow
0:02:23.267000,Audio File 2.mp3,-0.5437651779115196,0.7520853130609231,Yellow
0:02:24.065000,Audio File 2.mp3,-0.5596029986273892,0.8946256995037483,Yellow
0:02:39.348000,Audio File 2.mp3,-0.5332066307676067,0.8761482420019004,Yellow
0:02:39.944000,Audio File 2.mp3,-0.6123957343469542,0.9394995248653788,Yellow
0:02:40.779000,Audio File 2.mp3,-0.7417379368598882,0.9421391616513568,Yellow
0:03:18.814000,Audio File 2.mp3,-0.7549361207897796,0.6702565726955971,Yellow
0:03:23.968000,Audio File 2.mp3,-0.7470172104318449,0.7784816809207054,Yellow
0:03:24.045000,Audio File 2.mp3,-0.7470172104318449,0.7336078555590753,Yellow
0:03:24.152000,Audio File 2.mp3,-0.7470172104318449,0.7256889452011404,Yellow
0:03:24.288000,Audio File 2.mp3,-0.7470172104318449,0.7256889452011404,Yellow
0:03:24.676000,Audio File 2.mp3,-0.7681343047196707,0.40629289409777236,Yellow
0:03:25.111000,Audio File 2.mp3,-0.7707739415056489,0.31918488016048996,Yellow
0:03:25.447000,Audio File 2.mp3,-0.7707739415056489,0.15024812585788205,Yellow
0:03:26.027000,Audio File 2.mp3,-0.8288459507971706,-0.039805722732551896,Red
0:03:26.959000,Audio File 2.mp3,-0.8288459507971706,-0.09523809523809512,Red
0:03:27.374000,Audio File 2.mp3,-0.8288459507971706,-0.21138211382113803,Red
0:03:27.828000,Audio File 2.mp3,-0.8288459507971706,-0.27473339668461616,Red
0:03:28.359000,Audio File 2.mp3,-0.8341252243691271,-0.3829585049097243,Red
