Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.722000,Audio File 2.mp3,0.3487328997533079,0.20259332504230465,Green
0:00:32.272000,Audio File 2.mp3,-0.12426349161043038,0.40239352484250435,Yellow
0:00:34.955000,Audio File 2.mp3,-0.13853493445330178,0.5512242859181635,Yellow
0:01:22.369000,Audio File 2.mp3,-0.1321092700403046,0.6868615784871945,Yellow
0:01:24.202000,Audio File 2.mp3,-0.3474932292666284,0.7764271852941806,Yellow
0:01:26.588000,Audio File 2.mp3,-0.5202268995372444,0.7956198153242491,Yellow
0:02:39.070000,Audio File 2.mp3,-0.6375151941654406,0.8745228498923081,Yellow
0:02:40.201000,Audio File 2.mp3,-0.8976819567952573,0.9576909133559381,Yellow
0:02:41.102000,Audio File 2.mp3,-0.8251764655705542,0.9768835433860066,Yellow
0:02:42.186000,Audio File 2.mp3,-0.8912844134519011,0.9790160578337923,Yellow
0:03:16.100000,Audio File 2.mp3,-0.8059838355404858,0.7934873008764638,Yellow
0:03:16.852000,Audio File 2.mp3,-0.7910562344059882,0.6122235728147061,Yellow
0:03:17.769000,Audio File 2.mp3,-0.8337065233616958,0.422429786961807,Yellow
0:03:18.480000,Audio File 2.mp3,-0.8678267545262619,0.2987439489902546,Yellow
0:03:19.269000,Audio File 2.mp3,-0.8720917834218327,0.10681764868957,Yellow
0:03:20.269000,Audio File 2.mp3,-0.9019469856908281,-0.033928304864265346,Red
0:03:21.202000,Audio File 2.mp3,-0.9211396157208965,-0.16827671507474462,Red
0:03:22.167000,Audio File 2.mp3,-0.9318021879598234,-0.287697524150726,Red
0:03:23.289000,Audio File 2.mp3,-0.9339347024076088,-0.34314289979314605,Red
