Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.550000,Audio File 2.mp3,0.4491748852651103,0.17898642710672785,Green
0:00:35.849000,Audio File 2.mp3,0.13426423200859272,0.3596328483546527,Green
0:00:36.365000,Audio File 2.mp3,-0.14402890342740005,0.5158675910555608,Yellow
0:01:13.578000,Audio File 2.mp3,-0.30026364612830814,0.6598964944829604,Yellow
0:02:46.252000,Audio File 2.mp3,-0.363734010350552,0.7795137193633432,Yellow
0:03:11,Audio File 2.mp3,-0.43208671028219925,0.8503075871496923,Yellow
0:03:22.516000,Audio File 2.mp3,-0.4247632067180942,0.3693975197734596,Yellow
0:03:23.063000,Audio File 2.mp3,-0.4857924030856364,0.17654525925202602,Yellow
0:03:23.553000,Audio File 2.mp3,-0.5858802851284057,0.02519285226052137,Yellow
0:03:24.212000,Audio File 2.mp3,-0.6517918172053512,-0.10663021189336974,Red
0:03:25.231000,Audio File 2.mp3,-0.7445561956840154,-0.1432477297138952,Red
0:03:25.697000,Audio File 2.mp3,-0.8153500634703643,-0.24577677961136613,Red
0:03:26.397000,Audio File 2.mp3,-0.9154379455131336,-0.31901181525241673,Red
