Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:03.064000,Audio File 2.mp3,-0.03896103896103886,0.22077922077922096,Yellow
0:00:09.613000,Audio File 2.mp3,0.009740259740259827,0.2662337662337664,Green
0:00:14.273000,Audio File 2.mp3,-0.11688311688311681,0.311688311688312,Yellow
0:00:18.014000,Audio File 2.mp3,-0.26948051948051943,0.23701298701298734,Yellow
0:00:29.635000,Audio File 2.mp3,-0.43181818181818177,0.31818181818181834,Yellow
0:00:31.355000,Audio File 2.mp3,-0.5032467532467533,0.4902597402597404,Yellow
0:00:33.239000,Audio File 2.mp3,-0.5324675324675324,0.6525974025974028,Yellow
0:00:35.129000,Audio File 2.mp3,-0.6396103896103896,0.7759740259740262,Yellow
0:00:37.229000,Audio File 2.mp3,-0.7272727272727273,0.8766233766233769,Yellow
0:00:53.704000,Audio File 2.mp3,-0.6363636363636364,0.9090909090909092,Yellow
0:00:56.894000,Audio File 2.mp3,-0.8084415584415585,0.970779220779221,Yellow
0:01:06.721000,Audio File 2.mp3,-0.948051948051948,0.9772727272727275,Yellow
0:01:10.951000,Audio File 2.mp3,-0.16233766233766223,0.19805194805194826,Yellow
0:01:16.613000,Audio File 2.mp3,-0.461038961038961,0.23701298701298734,Yellow
0:01:17.896000,Audio File 2.mp3,-0.6038961038961039,0.3474025974025976,Yellow
0:01:19.847000,Audio File 2.mp3,-0.6655844155844156,0.392857142857143,Yellow
0:01:21.182000,Audio File 2.mp3,-0.7987012987012987,0.418831168831169,Yellow
0:01:23.446000,Audio File 2.mp3,-0.8409090909090909,0.5292207792207795,Yellow
0:01:24.714000,Audio File 2.mp3,-0.8863636363636365,0.5551948051948055,Yellow
0:01:27.909000,Audio File 2.mp3,-0.8538961038961039,0.6071428571428574,Yellow
0:01:29.505000,Audio File 2.mp3,-0.8798701298701299,0.6298701298701301,Yellow
0:01:31.202000,Audio File 2.mp3,-0.8766233766233766,0.6720779220779223,Yellow
0:01:32.971000,Audio File 2.mp3,-0.8571428571428572,0.7564935064935066,Yellow
0:01:34.405000,Audio File 2.mp3,-0.8603896103896105,0.8149350649350651,Yellow
0:01:36.046000,Audio File 2.mp3,-0.8831168831168832,0.8863636363636367,Yellow
0:01:52.153000,Audio File 2.mp3,-0.8344155844155845,0.9220779220779223,Yellow
0:02:09.273000,Audio File 2.mp3,-0.4415584415584416,0.7077922077922081,Yellow
0:02:09.775000,Audio File 2.mp3,-0.26948051948051943,0.8084415584415585,Yellow
0:02:11.013000,Audio File 2.mp3,-0.19480519480519476,0.9090909090909092,Yellow
0:02:12.213000,Audio File 2.mp3,-0.1428571428571428,0.9610389610389611,Yellow
0:02:13.681000,Audio File 2.mp3,-0.10064935064935066,0.9675324675324677,Yellow
0:02:14.677000,Audio File 2.mp3,-0.0714285714285714,0.918831168831169,Yellow
0:02:15.535000,Audio File 2.mp3,-0.01948051948051943,0.9253246753246755,Yellow
0:02:18.287000,Audio File 2.mp3,-0.762987012987013,0.587662337662338,Yellow
0:02:20.284000,Audio File 2.mp3,-0.8084415584415585,0.6623376623376627,Yellow
0:02:21.941000,Audio File 2.mp3,-0.8376623376623377,0.7045454545454548,Yellow
0:02:24.468000,Audio File 2.mp3,-0.8668831168831169,0.7759740259740262,Yellow
0:02:32.102000,Audio File 2.mp3,-0.9025974025974026,0.8246753246753249,Yellow
0:02:38.076000,Audio File 2.mp3,-0.948051948051948,0.9155844155844157,Yellow
0:02:40.719000,Audio File 2.mp3,-0.9642857142857143,0.9350649350649354,Yellow
0:02:42.528000,Audio File 2.mp3,-0.9837662337662338,0.9805194805194808,Yellow
0:02:51.552000,Audio File 2.mp3,-0.9285714285714286,0.9772727272727275,Yellow
0:02:58.328000,Audio File 2.mp3,-0.672077922077922,0.970779220779221,Yellow
0:03:16.469000,Audio File 2.mp3,-0.6266233766233766,0.9577922077922079,Yellow
0:03:17.285000,Audio File 2.mp3,-0.6461038961038961,0.8344155844155847,Yellow
0:03:17.995000,Audio File 2.mp3,-0.6331168831168831,0.7142857142857144,Yellow
0:03:18.904000,Audio File 2.mp3,-0.6298701298701299,0.5454545454545456,Yellow
0:03:20.037000,Audio File 2.mp3,-0.711038961038961,0.3863636363636367,Yellow
0:03:20.584000,Audio File 2.mp3,-0.7662337662337663,0.22727272727272751,Yellow
0:03:21.181000,Audio File 2.mp3,-0.814935064935065,0.10064935064935088,Yellow
0:03:22.228000,Audio File 2.mp3,-0.8603896103896105,-0.06493506493506462,Red
0:03:23.402000,Audio File 2.mp3,-0.8798701298701299,-0.17857142857142838,Red
0:03:24.276000,Audio File 2.mp3,-0.9253246753246753,-0.2857142857142856,Red
0:03:25.729000,Audio File 2.mp3,-0.9642857142857143,-0.4253246753246751,Red
0:03:27.398000,Audio File 2.mp3,-0.9675324675324676,-0.5844155844155843,Red
0:03:29.196000,Audio File 2.mp3,-0.9805194805194806,-0.753246753246753,Red
