Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:03.184000,Audio File 2.mp3,0.04446381865736715,0.46340017436791614,Green
0:00:17.418000,Audio File 2.mp3,-0.148503342051729,0.5633711130485324,Yellow
0:00:36.702000,Audio File 2.mp3,-0.34147050276082525,0.6703167683812845,Yellow
0:01:11.316000,Audio File 2.mp3,-0.5925603022377215,0.5308224353385644,Yellow
0:01:22.317000,Audio File 2.mp3,-0.6925312409183376,0.6447428073234525,Yellow
0:01:23.933000,Audio File 2.mp3,-0.7529787852368497,0.7702877070619008,Yellow
0:01:25.368000,Audio File 2.mp3,-0.7599535018889857,0.8795582679453648,Yellow
0:01:30.417000,Audio File 2.mp3,-0.8529497239174657,0.872583551293229,Yellow
0:01:33.017000,Audio File 2.mp3,-0.9087474571345538,0.9353560011624529,Yellow
0:01:33.999000,Audio File 2.mp3,-0.9436210403952339,0.9609299622202849,Yellow
0:02:11.918000,Audio File 2.mp3,-0.6646323743097936,0.42155187445510034,Yellow
0:02:16.684000,Audio File 2.mp3,-0.6762569020633535,0.47967451322290033,Yellow
0:02:26.935000,Audio File 2.mp3,-0.7599535018889857,0.6354431851206046,Yellow
0:02:38.136000,Audio File 2.mp3,-0.8320255739610578,0.7028654460912525,Yellow
0:02:38.934000,Audio File 2.mp3,-0.8552746294681778,0.7912118570183089,Yellow
0:02:40.084000,Audio File 2.mp3,-0.9040976460331298,0.872583551293229,Yellow
0:02:40.751000,Audio File 2.mp3,-0.9296716070909619,0.928381284510317,Yellow
0:02:41.517000,Audio File 2.mp3,-0.9575704736995059,0.9655797733217089,Yellow
0:03:17.867000,Audio File 2.mp3,-0.9203719848881138,0.7168148793955247,Yellow
0:03:18.968000,Audio File 2.mp3,-0.9273467015402499,0.5331473408892764,Yellow
0:03:20.349000,Audio File 2.mp3,-0.8971229293809938,0.34018018018018026,Yellow
0:03:23.517000,Audio File 2.mp3,-0.8878233071781458,0.10071490845684394,Yellow
0:03:28.017000,Audio File 2.mp3,-0.8901482127288578,-0.04342923568730028,Red
0:03:29.138000,Audio File 2.mp3,-0.9017727404824178,-0.1945480964835804,Red
