Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.499000,Audio File 2.mp3,-0.005300821627352459,0.04744235356480231,Yellow
0:00:03.516000,Audio File 2.mp3,-0.0026504108136760074,0.26742645109992025,Yellow
0:00:06,Audio File 2.mp3,0.060959448714550835,0.34958918632388003,Green
0:00:17.200000,Audio File 2.mp3,-0.1298701298701297,0.39994699178372617,Yellow
0:00:47.222000,Audio File 2.mp3,-0.24383779485820312,0.5907765703684069,Yellow
0:01:13.738000,Audio File 2.mp3,-0.32069970845481044,0.40789822422475464,Yellow
0:01:14.337000,Audio File 2.mp3,-0.2835939570633448,0.32308507818711885,Yellow
0:01:23.258000,Audio File 2.mp3,-0.2994964219454015,0.7338987543069173,Yellow
0:01:24.289000,Audio File 2.mp3,-0.33660217333686715,0.8478664192949905,Yellow
0:01:30.122000,Audio File 2.mp3,-0.4161144977471507,0.9353299761463023,Yellow
0:01:30.255000,Audio File 2.mp3,-0.4161144977471507,0.9353299761463023,Yellow
0:02:18.448000,Audio File 2.mp3,-0.4982772329711105,0.9565332626557113,Yellow
0:02:19.290000,Audio File 2.mp3,-0.6360985952822686,0.9591836734693873,Yellow
0:02:20.241000,Audio File 2.mp3,-0.7527166710840179,0.9803869599787962,Yellow
0:02:38.524000,Audio File 2.mp3,-0.890538033395176,0.9697853167240917,Yellow
0:03:20.138000,Audio File 2.mp3,-0.8640339252584148,0.7365491651205933,Yellow
0:03:20.893000,Audio File 2.mp3,-0.8269281738669492,0.5112642459581234,Yellow
0:03:29.145000,Audio File 2.mp3,-0.8613835144447388,0.36549165120593674,Yellow
0:03:29.645000,Audio File 2.mp3,-0.8613835144447388,0.2780280943546247,Yellow
0:03:30.310000,Audio File 2.mp3,-0.8825868009541478,0.02623906705539336,Yellow
0:03:30.811000,Audio File 2.mp3,-0.8825868009541478,-0.05857407898224243,Red
