Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.966000,Audio File 2.mp3,0.2423502423502426,0.20908720908720935,Green
0:00:31.653000,Audio File 2.mp3,0.22200022200022218,0.43293743293743314,Green
0:00:32.935000,Audio File 2.mp3,-0.053650053650053486,0.571687571687572,Yellow
0:00:43.520000,Audio File 2.mp3,-0.12765012765012762,0.6493876493876496,Yellow
0:01:20.500000,Audio File 2.mp3,-0.41255041255041247,0.66973766973767,Yellow
0:01:22.216000,Audio File 2.mp3,-0.4569504569504568,0.8362378362378364,Yellow
0:01:33.449000,Audio File 2.mp3,-0.49950049950049946,0.9083879083879087,Yellow
0:01:53.550000,Audio File 2.mp3,-0.616050616050616,0.9157879157879161,Yellow
0:02:18.301000,Audio File 2.mp3,-0.7326007326007326,0.9583379583379585,Yellow
0:02:34.432000,Audio File 2.mp3,-0.7548007548007547,0.6974876974876978,Yellow
0:03:19.950000,Audio File 2.mp3,-0.8288008288008287,0.5050875050875054,Yellow
0:03:20.482000,Audio File 2.mp3,-0.8288008288008287,0.36078736078736107,Yellow
0:03:21.298000,Audio File 2.mp3,-0.8769008769008768,0.19798719798719833,Yellow
0:03:21.781000,Audio File 2.mp3,-0.8769008769008768,0.07958707958707989,Yellow
0:03:22.165000,Audio File 2.mp3,-0.8769008769008768,-0.07396307396307367,Red
0:03:22.781000,Audio File 2.mp3,-0.8991008991008991,-0.15906315906315882,Red
0:03:23.300000,Audio File 2.mp3,-0.8991008991008991,-0.2608132608132605,Red
0:03:23.797000,Audio File 2.mp3,-0.8991008991008991,-0.342213342213342,Red
0:03:24.516000,Audio File 2.mp3,-0.9342509342509342,-0.416213416213416,Red
0:03:25.231000,Audio File 2.mp3,-0.9342509342509342,-0.5475635475635474,Red
0:03:25.632000,Audio File 2.mp3,-0.9342509342509342,-0.6770636770636769,Red
0:03:26.266000,Audio File 2.mp3,-0.936100936100936,-0.7399637399637398,Red
0:03:27.066000,Audio File 2.mp3,-0.936100936100936,-0.8694638694638693,Red
