Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.133000,Audio File 2.mp3,0.1375231910946193,-0.2815398886827458,Blue
0:00:15.555000,Audio File 2.mp3,-0.061920222634508804,-0.0705009276437849,Red
0:00:36.688000,Audio File 2.mp3,-0.07351576994434184,0.24257884972170674,Yellow
0:01:15.352000,Audio File 2.mp3,-0.3100649350649354,0.3840445269016697,Yellow
0:01:22.537000,Audio File 2.mp3,-0.500231910946197,0.5533395176252318,Yellow
0:02:13.387000,Audio File 2.mp3,-0.4515306122448983,0.7272727272727271,Yellow
0:02:39.223000,Audio File 2.mp3,-0.2729591836734697,0.785250463821892,Yellow
0:02:40.082000,Audio File 2.mp3,-0.1454081632653066,0.8733766233766231,Yellow
0:02:41.217000,Audio File 2.mp3,-0.034090909090909394,0.8896103896103895,Yellow
0:02:42.515000,Audio File 2.mp3,-0.33325602968460144,0.8710575139146566,Yellow
0:02:44.717000,Audio File 2.mp3,-0.5953153988868278,0.8733766233766231,Yellow
0:02:45.516000,Audio File 2.mp3,-0.7669294990723565,0.8919294990723561,Yellow
0:02:49.932000,Audio File 2.mp3,-0.8434601113172545,0.9197588126159553,Yellow
0:03:16.917000,Audio File 2.mp3,-0.8689703153988871,0.6205936920222632,Yellow
0:03:18.603000,Audio File 2.mp3,-0.88752319109462,0.293599257884972,Yellow
0:03:20.951000,Audio File 2.mp3,-0.9339053803339521,-0.0032467532467532756,Red
0:03:23.816000,Audio File 2.mp3,-0.9292671614100187,-0.15630797773654925,Red
0:03:26.717000,Audio File 2.mp3,-0.9292671614100187,-0.25834879406307976,Red
0:03:29.031000,Audio File 2.mp3,-0.9176716141001858,-0.09601113172541753,Red
