Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.250000,Audio File 2.mp3,0.39545229856648545,0.16577540106951894,Green
0:00:10.649000,Audio File 2.mp3,0.3595020896058956,0.38147665483305637,Green
0:00:26.952000,Audio File 2.mp3,-0.058419089560958204,0.4893272817148251,Yellow
0:00:36.317000,Audio File 2.mp3,-0.2516514627241271,0.6039185727767045,Yellow
0:02:09.931000,Audio File 2.mp3,-0.4358962836471487,0.5342650429155622,Yellow
0:02:10.699000,Audio File 2.mp3,-0.5594751269491753,0.5117961623151936,Yellow
0:02:19.384000,Audio File 2.mp3,-0.653844425470723,0.5994247966566308,Yellow
0:02:39.216000,Audio File 2.mp3,-0.6740664180110547,0.71401608771851,Yellow
0:02:50.381000,Audio File 2.mp3,-0.7976452613130813,0.8173729384802053,Yellow
0:03:21.864000,Audio File 2.mp3,-0.9010021120747763,0.4601177369343461,Yellow
0:03:22.516000,Audio File 2.mp3,-0.892014559834629,0.18150361748977684,Yellow
0:03:25.816000,Audio File 2.mp3,-0.8852738956545184,0.04669033388756594,Yellow
0:03:27.982000,Audio File 2.mp3,-0.8875207837145552,-0.11059183031501352,Red
0:03:30.582000,Audio File 2.mp3,-0.8875207837145552,-0.2251831213768929,Red
