Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:15.550000,Audio File 10.mp3,0.20721189442298815,-0.8174614291717527,Blue
0:00:16.433000,Audio File 10.mp3,0.13717407399995984,-0.3652172172973406,Blue
0:00:16.933000,Audio File 10.mp3,0.04512436715826529,-0.043043243351409854,Blue
0:00:17.716000,Audio File 10.mp3,-0.006903728013127219,0.20108858783743222,Yellow
0:00:33.067000,Audio File 10.mp3,-0.022912372681248128,0.6893522502151161,Yellow
0:01:30.534000,Audio File 10.mp3,-0.03491885618233859,0.7894062793908709,Yellow
0:01:44.785000,Audio File 10.mp3,-0.1349728853580936,0.587297140455846,Yellow
0:02:23.217000,Audio File 10.mp3,-0.10095451543833689,0.38919016268785134,Yellow
0:03:23.088000,Audio File 10.mp3,-0.056930742601004614,0.17707562083525108,Yellow
0:03:26.286000,Audio File 10.mp3,0.025113561323114375,0.04100214115622425,Green
0:03:27.355000,Audio File 10.mp3,0.03511896424068972,-0.013027034598683374,Blue
0:03:28.152000,Audio File 10.mp3,0.07113841474396154,-0.14910051427770998,Blue
