Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:06.463000,Audio File 10.mp3,0.016844374821028296,-0.8443916654033385,Blue
0:00:15.777000,Audio File 10.mp3,0.016844374821028296,-0.04259942392238103,Blue
0:00:16.507000,Audio File 10.mp3,-0.05727087439149714,0.2808125726413664,Yellow
0:00:50.255000,Audio File 10.mp3,-0.0033688749642060145,0.5637980696346454,Yellow
0:01:42.382000,Audio File 10.mp3,-0.030319874677851466,0.6985530682028736,Yellow
0:01:58.247000,Audio File 10.mp3,-0.0640086243199085,0.8434146916637189,Yellow
0:01:58.430000,Audio File 10.mp3,-0.0640086243199085,0.8434146916637189,Yellow
0:02:28.090000,Audio File 10.mp3,-0.09769737396196554,0.8804723162699815,Yellow
0:02:28.434000,Audio File 10.mp3,-0.0673774992841143,0.9377431906614784,Yellow
0:03:20.393000,Audio File 10.mp3,-0.128017248639817,0.6379133188471708,Yellow
0:03:20.915000,Audio File 10.mp3,-0.10106624892617133,0.4795761955295028,Yellow
0:03:23.405000,Audio File 10.mp3,-0.09432849899775997,0.38861657149594886,Yellow
