Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.734000,Audio File 15.mp3,0.00967741935483879,-0.0014838709677418294,Blue
0:00:04.100000,Audio File 15.mp3,0.14193548387096788,0.39206451612903237,Green
0:00:06.463000,Audio File 15.mp3,0.016129032258064502,0.6081935483870968,Green
0:00:08.555000,Audio File 15.mp3,-0.009677419354838568,0.7694838709677418,Yellow
0:00:21.757000,Audio File 15.mp3,0.003225806451612856,0.7146451612903226,Green
0:00:23.876000,Audio File 15.mp3,-0.13548387096774195,0.598516129032258,Yellow
0:00:27.477000,Audio File 15.mp3,-0.19032258064516117,0.630774193548387,Yellow
0:00:51.893000,Audio File 15.mp3,-0.25806451612903225,0.6533548387096773,Yellow
0:01:01.660000,Audio File 15.mp3,-0.32258064516129026,0.7340000000000002,Yellow
0:01:03.916000,Audio File 15.mp3,-0.40645161290322573,0.7178709677419357,Yellow
0:01:07.884000,Audio File 15.mp3,-0.42903225806451606,0.7791612903225806,Yellow
0:01:08.307000,Audio File 15.mp3,-0.5903225806451612,0.7759354838709676,Yellow
0:01:09.113000,Audio File 15.mp3,-0.664516129032258,0.8372258064516129,Yellow
0:01:09.976000,Audio File 15.mp3,-0.7741935483870968,0.9114193548387097,Yellow
0:01:10.493000,Audio File 15.mp3,-0.6870967741935483,0.9436774193548387,Yellow
0:01:20.364000,Audio File 15.mp3,-0.7064516129032258,0.9243225806451612,Yellow
0:01:27.787000,Audio File 15.mp3,-0.5774193548387097,0.40819354838709687,Yellow
0:01:28.177000,Audio File 15.mp3,-0.6193548387096773,0.5243225806451612,Yellow
0:01:28.816000,Audio File 15.mp3,-0.6612903225806451,0.4210967741935483,Yellow
0:01:31.291000,Audio File 15.mp3,-0.7967741935483871,0.4404516129032259,Yellow
0:01:41.529000,Audio File 15.mp3,-0.7451612903225806,0.5210967741935484,Yellow
0:01:44.184000,Audio File 15.mp3,-0.7741935483870968,0.563032258064516,Yellow
0:01:52.696000,Audio File 15.mp3,-0.7935483870967741,0.6888387096774193,Yellow
0:01:53.221000,Audio File 15.mp3,-0.8161290322580644,0.7533548387096773,Yellow
0:01:58.360000,Audio File 15.mp3,-0.832258064516129,0.8146451612903227,Yellow
0:02:04.023000,Audio File 15.mp3,-0.8903225806451612,0.8469032258064517,Yellow
0:02:11.611000,Audio File 15.mp3,-0.8709677419354838,0.7985161290322582,Yellow
0:02:12.173000,Audio File 15.mp3,-0.8838709677419354,0.6210967741935483,Yellow
0:02:12.792000,Audio File 15.mp3,-0.8774193548387096,0.4146451612903226,Yellow
0:02:13.398000,Audio File 15.mp3,-0.9064516129032257,0.34367741935483864,Yellow
0:02:14.853000,Audio File 15.mp3,-0.8677419354838709,0.26948387096774185,Yellow
0:02:16.330000,Audio File 15.mp3,-0.8387096774193548,0.4307741935483871,Yellow
0:02:17.311000,Audio File 15.mp3,-0.9258064516129032,0.6340000000000001,Yellow
0:02:17.595000,Audio File 15.mp3,-0.9290322580645161,0.8049677419354839,Yellow
