Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:09.769000,Audio File 9.mp3,0.06563079777365455,-0.6549165120593692,Blue
0:00:23.406000,Audio File 9.mp3,0.00997217068645595,-0.17949907235621532,Blue
0:01:00.182000,Audio File 9.mp3,0.014610389610389296,0.08256029684601107,Green
0:01:23.001000,Audio File 9.mp3,-0.034090909090909394,0.4373840445269015,Yellow
0:01:56.785000,Audio File 9.mp3,-0.07815398886827496,0.611317254174397,Yellow
0:02:07.083000,Audio File 9.mp3,-0.12221706864564053,0.7829313543599254,Yellow
0:02:27.204000,Audio File 9.mp3,-0.13613172541744012,0.8756957328385897,Yellow
0:02:37.634000,Audio File 9.mp3,-0.08279220779220808,0.2912801484230054,Yellow
0:02:40.584000,Audio File 9.mp3,-0.13149350649350677,0.0941558441558441,Yellow
0:02:42.201000,Audio File 9.mp3,-0.11989795918367396,-0.0844155844155845,Red
0:02:44.549000,Audio File 9.mp3,-0.13845083487940668,-0.2629870129870131,Red
0:02:47.416000,Audio File 9.mp3,-0.1454081632653066,-0.4206864564007421,Red
0:02:50.284000,Audio File 9.mp3,-0.42833951762523226,-0.5041743970315399,Red
0:02:56.117000,Audio File 9.mp3,-0.3634044526901674,-0.0009276437847867136,Red
0:03:19.719000,Audio File 9.mp3,-0.27759740259740306,0.3770871985157698,Yellow
0:03:20.382000,Audio File 9.mp3,-0.212662337662338,0.6298701298701297,Yellow
0:03:37.731000,Audio File 9.mp3,-0.2196196660482379,0.7922077922077921,Yellow
