Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:02.135000,Audio File 11.mp3,0.14193548387096788,0.1598064516129032,Green
0:00:03.937000,Audio File 11.mp3,0.032258064516129004,0.4243225806451614,Green
0:00:05.751000,Audio File 11.mp3,0.12580645161290338,0.563032258064516,Green
0:00:06.673000,Audio File 11.mp3,0.15806451612903238,0.7404516129032259,Green
0:00:47.027000,Audio File 11.mp3,0.2129032258064516,0.8114193548387096,Green
0:00:55.755000,Audio File 11.mp3,0.41612903225806464,0.8856129032258064,Green
0:00:58.307000,Audio File 11.mp3,0.2064516129032259,0.9275483870967742,Green
0:00:59.460000,Audio File 11.mp3,-0.16129032258064502,0.9178709677419354,Yellow
0:01:00.370000,Audio File 11.mp3,-0.2677419354838708,0.9178709677419354,Yellow
0:01:01.125000,Audio File 11.mp3,-0.37096774193548376,0.9307741935483873,Yellow
0:01:01.657000,Audio File 11.mp3,-0.4096774193548387,0.9404516129032257,Yellow
0:01:02.078000,Audio File 11.mp3,-0.4193548387096774,0.9565806451612902,Yellow
0:01:19.956000,Audio File 11.mp3,-0.029032258064516148,0.9404516129032257,Yellow
0:01:28.054000,Audio File 11.mp3,0.13548387096774195,0.9501290322580644,Green
0:01:28.179000,Audio File 11.mp3,0.13548387096774195,0.9501290322580644,Green
0:01:41.505000,Audio File 11.mp3,0.36774193548387113,0.937225806451613,Green
0:01:52.183000,Audio File 11.mp3,0.31612903225806455,0.9759354838709677,Green
0:01:57.148000,Audio File 11.mp3,0.5419354838709678,0.9533548387096775,Green
0:02:09.711000,Audio File 11.mp3,0.6806451612903228,0.9565806451612902,Green
0:02:10.257000,Audio File 11.mp3,0.732258064516129,0.9727096774193547,Green
0:02:10.730000,Audio File 11.mp3,0.7516129032258065,0.9856129032258065,Green
0:02:13.993000,Audio File 11.mp3,0.34193548387096784,0.9823870967741934,Green
0:02:15.726000,Audio File 11.mp3,0.5806451612903227,0.9727096774193547,Green
0:02:16.191000,Audio File 11.mp3,0.6774193548387097,0.9791612903225808,Green
0:03:03.361000,Audio File 11.mp3,0.3451612903225807,0.9275483870967742,Green
0:03:06.082000,Audio File 11.mp3,-0.2451612903225806,0.9469032258064518,Yellow
0:03:35.049000,Audio File 11.mp3,0.00967741935483879,0.7630322580645161,Green
0:03:35.324000,Audio File 11.mp3,0.0741935483870968,0.5694838709677421,Green
0:03:35.715000,Audio File 11.mp3,0.1064516129032258,0.3340000000000001,Green
0:03:36.484000,Audio File 11.mp3,0.15806451612903238,0.24045161290322592,Green
0:03:38.031000,Audio File 11.mp3,0.30000000000000004,0.24367741935483878,Green
0:03:41.403000,Audio File 11.mp3,0.4774193548387098,0.22754838709677427,Green
0:03:44.929000,Audio File 11.mp3,0.5096774193548388,0.3178709677419356,Green
0:03:45.318000,Audio File 11.mp3,0.5096774193548388,0.4856129032258065,Green
0:03:46.254000,Audio File 11.mp3,0.4258064516129032,0.7565806451612904,Green
0:03:46.849000,Audio File 11.mp3,0.40645161290322585,0.8985161290322579,Green
