Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:00.812000,Audio File 8.mp3,0.3376623376623378,-0.818181818181818,Blue
0:00:43.114000,Audio File 8.mp3,0.35064935064935066,-0.4285714285714284,Blue
0:00:44.103000,Audio File 8.mp3,0.3246753246753247,-0.16558441558441528,Blue
0:00:44.704000,Audio File 8.mp3,0.34090909090909105,-0.06168831168831157,Blue
0:01:04.498000,Audio File 8.mp3,0.34090909090909105,0.09415584415584433,Green
0:01:05.413000,Audio File 8.mp3,0.3214285714285714,0.24675324675324695,Green
0:01:29.728000,Audio File 8.mp3,0.3603896103896105,-0.24025974025974017,Blue
0:01:47.908000,Audio File 8.mp3,0.36688311688311703,-0.09415584415584388,Blue
0:02:33.323000,Audio File 8.mp3,0.3344155844155845,-0.3928571428571427,Blue
0:03:18.504000,Audio File 8.mp3,0.3831168831168832,-0.4285714285714284,Blue
