Duration (hh:mm:ss.ms),Song,Valence,Arousal,Quadrant Color
0:00:01.214000,Audio File 8.mp3,0.22304016115897296,-0.7499464232137498,Blue
0:00:44.885000,Audio File 8.mp3,0.32162144785907154,-0.5999314217135998,Blue
0:01:38.232000,Audio File 8.mp3,0.358053662509108,-0.6256482791136255,Blue
0:01:38.865000,Audio File 8.mp3,0.358053662509108,-0.6985127084136984,Blue
0:01:46.097000,Audio File 8.mp3,0.3494813767090994,-0.6599374223136598,Blue
0:01:46.547000,Audio File 8.mp3,0.3494813767090994,-0.49706399211349694,Blue
0:01:47.065000,Audio File 8.mp3,0.2959045904590458,-0.38348120526338336,Blue
0:01:47.865000,Audio File 8.mp3,0.2851892332090351,-0.24203848956324192,Blue
0:02:09.935000,Audio File 8.mp3,0.24661394710899653,-0.06630663066306619,Blue
0:02:11.200000,Audio File 8.mp3,0.24661394710899653,-0.004157558613004042,Blue
0:02:48.213000,Audio File 8.mp3,0.29161844755904154,-0.21417856071321406,Blue
0:02:48.832000,Audio File 8.mp3,0.30661994770905654,-0.4692040632634691,Blue
0:02:49.532000,Audio File 8.mp3,0.3151922335090651,-0.6792250653636791,Blue
0:02:50.148000,Audio File 8.mp3,0.4437765205091937,-0.8313831383138313,Blue
